ID,DemAffl,DemAge,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,PromClass_Dummy_Platinum,PromClass_Dummy_Gold,PromClass_Dummy_Silver,DemAffl_M,DemAge_M,PromTime_M,DemClusterGroup_M,DemGender_M,DemReg_M,DemTVReg_M,RND
19580665,6,43,E,M,Midlands,Wales & West,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.3616438719
19583664,8,51,B,M,North,N West,Silver,5000,2,0,0,0,1,0,0,0,0,0,0,0,0.499232054
19599579,4,52,C,M,Midlands,East,Silver,2500,2,0,0,0,1,0,0,0,0,0,0,0,0.2394508921
19622597,7,45,A,M,South East,London,Silver,1500,9,0,0,0,1,0,0,0,0,0,0,0,0.2263086337
19645856,10,44,F,F,South East,London,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.5821318443
19668929,12,64,C,M,South East,S & S East,Silver,3000,3,1,0,0,1,0,0,0,0,0,0,0,0.1715776362
19670443,9,63,D,F,South East,London,Gold,6000,1,1,0,1,0,0,0,0,0,0,0,0,0.5503531823
19680821,7,28,F,F,South East,London,Silver,2000,5,0,0,0,1,0,0,0,0,0,0,0,0.1437136471
19687680,8,79,B,F,Midlands,Wales & West,Silver,380,36,0,0,0,1,1,0,0,0,0,0,0,0.4544000311
19702639,12,30,F,F,Midlands,Wales & West,Silver,6.97,10,1,0,0,1,0,0,0,0,0,0,0,0.1282304894
19710658,11,40,C,M,Midlands,Wales & West,Tin,0.01,6,1,0,0,0,0,0,0,0,0,0,0,0.3591430845
19728069,8,32,F,F,South East,London,Tin,0.01,7,1,0,0,0,0,0,0,0,0,0,0,0.5142595868
19733291,8,66,D,F,Midlands,Midlands,Gold,12053.35,1,0,0,1,0,0,0,0,0,0,0,0,0.2620013297
19749880,10,40,D,F,Midlands,East,Tin,0.01,7,1,0,0,0,0,0,0,0,0,0,0,0.1607462997
19756674,11,50,A,M,Scottish,C Scotland,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.3507084979
19758006,6,52,B,U,South East,London,Silver,0.02,8,0,0,0,1,0,0,0,0,0,0,0,0.1472002916
19779607,9,76,C,F,South East,London,Silver,420,15,0,0,0,1,0,0,0,0,0,0,0,0.4532586599
19794053,6,62,B,U,South East,London,Gold,13000,3,1,0,1,0,0,0,0,0,1,0,0,0.353902334
19815336,8,44,F,F,North,N West,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.5982708268
19840160,6,67,D,M,Midlands,Midlands,Gold,16486.99,12,0,0,1,0,0,0,0,0,0,0,0,0.3018561645
19847971,12,27,C,F,Midlands,East,Silver,50,7,1,0,0,1,0,0,0,0,0,0,0,0.3367078259
19859368,8,58,C,F,South East,S & S East,Gold,5600.01,8,0,0,1,0,1,0,0,0,0,0,0,0.5295071209
19859724,9,47,B,F,South East,London,Silver,1500,5,0,0,0,1,0,0,0,0,0,0,0,0.2046184569
19870167,12,57,C,F,Scottish,C Scotland,Gold,9000,3,0,0,1,0,0,0,0,0,0,0,0,0.2692039159
19874014,8,67,C,F,Midlands,East,Silver,50,8,1,0,0,1,0,0,0,0,0,0,0,0.4971471147
19875770,8,47,C,F,North,N West,Tin,0.01,5,1,0,0,0,1,0,0,0,0,0,0,0.2844021019
19876998,9,52,C,F,Scottish,C Scotland,Silver,3500,10,0,0,0,1,0,0,0,0,0,0,0,0.2163899174
19877889,11,52,B,F,South East,London,Silver,3200,7,1,0,0,1,0,0,0,0,0,0,0,0.0930481027
19879083,10,41,C,F,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.3438340208
19887523,10,52,C,F,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,0.5694490734
19888627,4,62,C,F,Midlands,Midlands,Silver,3000,1,0,0,0,1,0,0,0,0,0,0,0,0.2927102248
19919115,11,52,F,F,Midlands,Midlands,Gold,11000,9,0,0,1,0,0,0,0,0,0,0,0,0.1784829587
19921926,3,65,D,M,North,N West,Silver,35.01,8,0,0,0,1,0,0,0,0,0,0,0,0.4153925094
19923430,12,34,C,U,Midlands,East,Tin,0.01,4,1,0,0,0,0,0,0,0,1,0,0,0.3463974871
19923783,9,44,D,F,North,N West,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.0442372477
19947259,11,55,B,F,South East,London,Gold,6000,1,1,0,1,0,0,0,0,0,0,0,0,0.2128397288
19954484,3,50,C,F,North,N West,Silver,600,8,0,0,0,1,0,0,0,0,0,0,0,0.1381939669
19956355,7,74,D,F,North,Yorkshire,Silver,3000,4,0,0,0,1,0,0,0,0,0,0,0,0.4128969616
19974817,13,50,A,M,South East,London,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.5602606579
19982577,4,48,B,U,Midlands,Midlands,Tin,0.01,8,0,0,0,0,0,0,0,0,1,0,0,0.0439330121
19996942,7,27,E,F,Midlands,East,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.2589557628
20001363,7,67,D,F,North,N East,Silver,1500,8,1,0,0,1,0,0,0,0,0,0,0,0.1658084901
20008597,5,67,C,M,North,Yorkshire,Gold,10937.6,19,0,0,1,0,0,0,0,0,0,0,0,0.0833297414
20009704,6,54,U,F,North,N East,Tin,0.01,5,0,0,0,0,0,1,0,1,0,0,0,0.4424707966
20047339,12,56,D,F,North,N West,Gold,12106.7,5,0,0,1,0,0,0,1,0,0,0,0,0.505229621
20079656,9,54,C,U,North,N West,Gold,9000,8,0,0,1,0,0,1,0,0,1,0,0,0.5583820835
20085745,7,32,F,F,North,N West,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.5650562418
20102259,5,52,E,M,North,N East,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.4512626312
20104049,9,46,C,F,North,Yorkshire,Silver,500,1,0,0,0,1,0,0,0,0,0,0,0,0.5810767722
20112645,7,41,A,F,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0995015027
20113544,9,71,B,F,South East,London,Gold,12088.69,5,0,0,1,0,0,0,0,0,0,0,0,0.2500556932
20117531,8,60,D,F,South East,London,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0695913625
20118023,9,55,A,F,South East,London,Silver,3800,1,0,0,0,1,0,0,0,0,0,0,0,0.1029140521
20120672,7,48,C,U,South East,London,Tin,0.01,4,0,0,0,0,0,0,0,0,1,0,0,0.3928366915
20122276,8,45,C,M,Unknown,Unknown,Silver,0.02,8,0,0,0,1,1,0,0,0,0,1,1,0.1487134025
20126093,6,35,U,F,North,N West,Tin,0.01,4,0,0,0,0,0,0,0,1,0,0,0,0.3133496811
20140746,11,68,D,F,South East,London,Platinum,20499.3,3,1,1,0,0,0,0,0,0,0,0,0,0.1948534661
20143907,8,56,B,F,South East,London,Gold,18000,9,0,0,1,0,1,0,0,0,0,0,0,0.4629721355
20171129,14,42,C,F,Midlands,Midlands,Silver,25,2,1,0,0,1,0,0,0,0,0,0,0,0.5453353205
20175965,13,54,D,U,South East,London,Tin,0.01,7,0,0,0,0,0,1,0,0,1,0,0,0.2921809444
20177836,8,74,C,F,Midlands,Midlands,Platinum,20657.81,3,0,1,0,0,0,0,0,0,0,0,0,0.2926257678
20183461,11,59,F,M,Scottish,C Scotland,Silver,1000,4,0,0,0,1,0,0,0,0,0,0,0,0.1881253161
20185235,5,49,E,F,Midlands,East,Silver,480,4,0,0,0,1,0,0,0,0,0,0,0,0.5717360264
20199414,17,53,C,U,Midlands,Wales & West,Gold,12000,4,0,0,1,0,0,0,0,0,0,0,0,0.3558449765
20211856,6,54,D,U,North,N West,Gold,6000,2,0,0,1,0,0,0,0,0,1,0,0,0.5134729601
20233507,9,54,A,F,South East,London,Gold,6053.35,7,0,0,1,0,0,1,0,0,0,0,0,0.5198306174
20240449,6,57,A,F,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.4036939691
20244460,8,44,C,F,Scottish,C Scotland,Gold,6000,3,1,0,1,0,0,0,0,0,0,0,0,0.243197735
20247737,11,53,E,M,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0120345289
20249802,12,48,B,F,South East,S & S East,Gold,6000,2,1,0,1,0,0,0,0,0,0,0,0,0.1462034733
20258267,11,47,E,U,North,N West,Silver,303.35,9,0,0,0,1,0,0,0,0,1,0,0,0.143206467
20316038,12,55,B,U,North,Yorkshire,Silver,420,9,0,0,0,1,0,0,0,0,0,0,0,0.2402335681
20325460,5,59,C,M,Midlands,Midlands,Silver,2500,3,0,0,0,1,0,0,0,0,0,0,0,0.4267263079
20329296,13,37,C,M,Scottish,Border,Silver,4200,9,0,0,0,1,0,0,0,0,0,0,0,0.5227947144
20334133,5,79,E,U,South West,S West,Silver,1250,15,0,0,0,1,0,0,0,0,0,0,0,0.4493675527
20337027,5,53,A,U,Scottish,C Scotland,Silver,600,5,0,0,0,1,0,0,0,0,1,0,0,0.3135508193
20350686,9,41,C,F,Midlands,Midlands,Silver,3000,6,0,0,0,1,0,0,0,0,0,0,0,0.1122249826
20354177,10,55,D,M,South East,London,Silver,5000,5,0,0,0,1,0,0,0,0,0,0,0,0.5528991933
20354304,11,77,C,U,South East,London,Gold,19500,2,0,0,1,0,0,0,0,0,1,0,0,0.1385795247
20359861,6,68,C,U,South East,London,Gold,10000,4,0,0,1,0,0,0,0,0,0,0,0,0.5364956728
20372930,9,59,A,F,South East,London,Gold,6026.17,7,0,0,1,0,0,0,0,0,0,0,0,0.1730645654
20393458,8,60,C,M,North,N West,Tin,0.01,5,0,0,0,0,1,0,0,0,0,0,0,0.3741000837
20399782,14,54,C,F,Midlands,Midlands,Gold,6000,11,1,0,1,0,0,1,0,0,0,0,0,0.4708194143
20409192,10,60,B,F,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.563760252
20421516,7,36,D,M,Midlands,East,Silver,1200,4,0,0,0,1,0,0,0,0,0,0,0,0.1291308124
20422881,6,28,B,U,South East,London,Silver,3.34,4,0,0,0,1,0,0,0,0,1,0,0,0.3555516076
20425740,7,56,C,U,South East,London,Tin,0.01,6,0,0,0,0,0,0,0,0,1,0,0,0.1696722043
20431074,6,70,D,M,South East,S & S East,Silver,1314.6,11,0,0,0,1,0,0,0,0,0,0,0,0.1702993541
20462611,10,76,C,F,North,N West,Silver,2000,13,0,0,0,1,0,0,0,0,0,0,0,0.3112669309
20469233,10,51,A,F,South East,London,Silver,3000,8,0,0,0,1,0,0,0,0,0,0,0,0.2877622299
20511450,6,27,D,F,Midlands,Midlands,Silver,4800,3,0,0,0,1,0,0,0,0,0,0,0,0.5681996688
20562748,8,39,F,F,South East,London,Silver,750,5,1,0,0,1,1,0,1,0,0,0,0,0.1785979719
20647603,4,65,F,U,Midlands,Wales & West,Platinum,20072.42,3,0,1,0,0,0,0,0,0,0,0,0,0.5677039696
20697732,6,57,A,F,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,0.1964995191
20726589,5,65,F,F,Midlands,East,Gold,6000,3,0,0,1,0,0,0,0,0,0,0,0,0.4720842305
20728174,8,45,D,F,South East,London,Silver,4948.78,1,0,0,0,1,0,0,0,0,0,0,0,0.0664540693
20737254,10,75,F,M,Midlands,East,Silver,800,12,0,0,0,1,0,0,0,0,0,0,0,0.3707277693
20777299,8,70,E,F,South East,S & S East,Gold,6000,3,0,0,1,0,0,0,0,0,0,0,0,0.2867993001
20778147,7,56,D,F,North,N West,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.1679300452
20794746,9,63,D,U,South East,London,Gold,6000,2,0,0,1,0,0,0,0,0,1,0,0,0.4762519605
20796404,10,54,B,F,South East,S & S East,Gold,13075,4,1,0,1,0,0,1,0,0,0,0,0,0.4814208497
20804083,5,47,C,M,Midlands,East,Platinum,36000,16,0,1,0,0,0,0,0,0,0,0,0,0.4275157044
20804512,4,50,D,M,Midlands,Midlands,Silver,50,10,0,0,0,1,0,0,0,0,0,0,0,0.0305582117
20830300,12,70,D,M,Scottish,C Scotland,Gold,6000,22,0,0,1,0,0,0,0,0,0,0,0,0.010239115
20831293,6,44,F,F,Midlands,Midlands,Silver,0.02,10,0,0,0,1,0,0,0,0,0,0,0,0.392820948
20843666,8,77,A,M,South East,London,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.5839622326
20856547,6,62,B,M,Midlands,Midlands,Silver,1200.01,8,0,0,0,1,0,0,0,0,0,0,0,0.5348888913
20871287,11,33,B,F,South East,London,Tin,0.01,7,1,0,0,0,0,0,0,0,0,0,0,0.4541706012
20884591,6,72,C,M,North,N East,Gold,6000,5,0,0,1,0,0,0,0,0,0,0,0,0.1664279179
20898568,11,67,D,F,Scottish,N Scot,Gold,6053.35,7,0,0,1,0,0,0,0,0,0,0,0,0.3282953325
20903375,11,54,U,M,Midlands,Midlands,Silver,3000,6,0,0,0,1,0,1,0,1,0,0,0,0.1230057804
20925026,8,35,C,F,South East,London,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.5798785182
20925247,12,71,F,F,South East,London,Gold,11000.01,15,1,0,1,0,0,0,0,0,0,0,0,0.4366945491
20976496,7,69,F,F,North,N East,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.4339505292
21015236,13,28,E,F,Unknown,Unknown,Silver,1000,2,0,0,0,1,0,0,0,0,0,1,1,0.3129845775
21022402,9,42,A,M,Midlands,East,Silver,1000,5,1,0,0,1,0,0,0,0,0,0,0,0.5521341895
21023492,9,54,E,U,South West,S West,Tin,0.01,5,0,0,0,0,0,1,0,0,0,0,0,0.5251110171
21040850,6,72,C,M,Midlands,Midlands,Silver,3000,5,0,0,0,1,0,0,0,0,0,0,0,0.0807110677
21067961,7,54,D,M,Midlands,Midlands,Silver,2200.01,9,0,0,0,1,0,0,0,0,0,0,0,0.518284743
21105685,9,38,F,F,North,N East,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.2701374727
21109966,9,54,F,M,South East,London,Platinum,20691.49,3,0,1,0,0,0,1,0,0,0,0,0,0.0872012694
21112886,8,37,D,F,North,N West,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.2013620237
21116113,11,46,F,U,Midlands,Wales & West,Tin,0.01,7,0,0,0,0,0,0,0,0,1,0,0,0.1855892326
21143390,10,63,B,U,North,N West,Silver,4000,13,0,0,0,1,0,0,0,0,0,0,0,0.3487343613
21148333,5,44,U,F,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,1,0,0,0,0.0196697749
21158304,11,56,F,M,Midlands,Wales & West,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.1298207208
21169470,13,51,C,F,North,N West,Silver,600.01,4,0,0,0,1,0,0,0,0,0,0,0,0.5978532781
21174490,10,61,E,F,Midlands,East,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.1223948394
21185409,6,43,F,M,Midlands,Midlands,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.2777479343
21217440,11,57,F,U,Scottish,Border,Silver,2000,8,0,0,0,1,0,0,0,0,0,0,0,0.5599201497
21218927,4,43,D,M,Scottish,N Scot,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.4668779049
21222134,6,53,E,F,South East,London,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.2395209387
21224978,8,45,D,M,North,Yorkshire,Tin,0.01,5,0,0,0,0,1,0,0,0,0,0,0,0.4554792063
21233780,13,76,A,M,South East,London,Gold,10200,8,0,0,1,0,0,0,0,0,0,0,0,0.4598424693
21238189,3,46,C,M,Midlands,Wales & West,Gold,8000,25,0,0,1,0,0,0,0,0,0,0,0,0.3977278179
21265631,9,49,B,F,Midlands,East,Gold,7500,3,0,0,1,0,0,0,0,0,0,0,0,0.5865725184
21284423,11,63,F,F,South East,London,Silver,3498.6,14,0,0,0,1,0,0,0,0,0,0,0,0.37383384
21306273,7,78,E,F,North,N East,Platinum,20678.29,3,0,1,0,0,0,0,0,0,0,0,0,0.3672910274
21335303,6,59,D,M,North,N West,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.3506716529
21339309,13,48,D,F,South East,London,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.1688256898
21342709,11,32,F,U,South East,London,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.1537214812
21350035,2,62,D,F,South East,S & S East,Silver,5000,1,1,0,0,1,0,0,0,0,0,0,0,0.3010104491
21373647,8,37,F,F,Unknown,Unknown,Tin,0.01,8,1,0,0,0,1,0,0,0,0,1,1,0.0384101845
21380171,7,41,F,U,Midlands,East,Tin,0.01,14,0,0,0,0,0,0,0,0,0,0,0,0.5176782555
21383715,7,54,B,M,Midlands,Midlands,Silver,2000,7,0,0,0,1,0,1,0,0,0,0,0,0.4420400311
21386005,2,49,D,M,Midlands,East,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0450863512
21393206,7,63,B,F,South East,London,Silver,100,1,0,0,0,1,0,0,0,0,0,0,0,0.2977519703
21394083,7,33,F,U,Midlands,Midlands,Silver,300,11,0,0,0,1,0,0,0,0,1,0,0,0.584692709
21416850,4,54,C,F,North,N West,Silver,1500,9,0,0,0,1,0,0,0,0,0,0,0,0.0411704844
21421412,12,74,D,F,Midlands,Midlands,Silver,3000,8,0,0,0,1,0,0,0,0,0,0,0,0.3517164231
21422486,14,76,B,M,Midlands,Midlands,Silver,840,1,0,0,0,1,0,0,0,0,0,0,0,0.1844678806
21425558,6,58,C,U,South East,London,Tin,0.01,4,0,0,0,0,0,0,0,0,1,0,0,0.3885516428
21430748,5,66,F,M,Midlands,Wales & West,Gold,6000,17,0,0,1,0,0,0,0,0,0,0,0,0.2639056487
21435111,7,55,B,F,South East,S & S East,Gold,12900,8,0,0,1,0,0,0,0,0,0,0,0,0.1055406044
21444633,6,53,D,M,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.142869236
21452113,14,69,E,F,Midlands,Midlands,Gold,6105.32,7,1,0,1,0,0,0,0,0,0,0,0,0.451515055
21460175,8,42,B,F,North,N West,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.3510756429
21508089,13,58,A,F,South East,London,Tin,0.01,6,1,0,0,0,0,0,0,0,0,0,0,0.2600491928
21513104,13,56,D,U,Unknown,Unknown,Silver,1300,6,1,0,0,1,0,0,0,0,1,1,1,0.0301468084
21527741,13,56,C,M,South East,S & S East,Silver,250,6,0,0,0,1,0,0,0,0,0,0,0,0.0915582376
21540985,5,59,D,U,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.295264138
21545367,13,57,D,U,South East,S & S East,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.4433752617
21563306,11,66,E,F,Midlands,Wales & West,Gold,9600,4,1,0,1,0,0,0,0,0,0,0,0,0.1283181892
21582653,7,35,D,F,North,Yorkshire,Silver,3000,7,1,0,0,1,0,0,0,0,0,0,0,0.0997679551
21592446,14,61,E,U,Midlands,Wales & West,Gold,11050.41,9,0,0,1,0,0,0,0,0,0,0,0,0.2024330237
21605017,7,74,B,F,Midlands,Midlands,Gold,10884.25,8,0,0,1,0,0,0,0,0,0,0,0,0.3705069899
21620512,9,54,C,M,Midlands,Wales & West,Silver,400,2,0,0,0,1,0,0,0,0,0,0,0,0.2606460905
21625549,31,35,F,M,North,N West,Silver,300,8,1,0,0,1,0,0,0,0,0,0,0,0.2310966981
21631441,3,45,F,U,South East,S & S East,Gold,8200,8,0,0,1,0,0,0,0,0,0,0,0,0.5867962179
21640866,12,62,C,F,Midlands,Wales & West,Gold,6053.34,4,0,0,1,0,0,0,0,0,0,0,0,0.082184136
21657386,10,54,C,U,Midlands,East,Tin,0.01,5,1,0,0,0,0,1,0,0,1,0,0,0.2620341942
21672342,6,38,F,M,Midlands,Wales & West,Silver,1100,1,1,0,0,1,0,0,0,0,0,0,0,0.1419420927
21685118,8,47,C,M,South East,S & S East,Gold,6107.64,6,1,0,1,0,0,0,0,0,0,0,0,0.3509350598
21688230,8,69,B,F,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,0.4659963839
21700516,6,38,E,U,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,1,0,0,0.4767941215
21714665,10,54,A,U,South East,London,Silver,3000,8,0,0,0,1,0,0,0,0,0,0,0,0.0721384338
21719837,10,54,A,M,Scottish,N Scot,Silver,3000,3,0,0,0,1,0,0,0,0,0,0,0,0.2575514145
21730628,10,68,E,U,North,N East,Silver,1600,8,1,0,0,1,0,0,0,0,1,0,0,0.2733005314
21747415,8,53,E,F,South East,London,Silver,2000,5,0,0,0,1,0,0,0,0,0,0,0,0.3028019459
21759952,4,50,E,U,South East,London,Silver,3000,3,0,0,0,1,0,0,0,0,0,0,0,0.5641449497
21784698,8,44,B,U,South East,London,Silver,3185,4,0,0,0,1,0,0,0,0,1,0,0,0.0304177916
21802084,9,70,B,U,South East,London,Silver,1017.55,8,1,0,0,1,0,0,0,0,0,0,0,0.3467722811
21805229,5,75,D,U,South West,S West,Silver,500,13,0,0,0,1,0,0,0,0,1,0,0,0.3733197047
21805873,5,56,C,F,North,Yorkshire,Silver,2212.96,12,0,0,0,1,0,0,0,0,0,0,0,0.0876770025
21828083,9,77,A,F,Midlands,Midlands,Gold,12053.35,8,0,0,1,0,0,0,0,0,0,0,0,0.3266067795
21843546,11,47,C,M,Unknown,Unknown,Tin,0.01,8,0,0,0,0,0,0,0,0,0,1,1,0.0845073881
21851352,11,65,B,F,South East,London,Silver,3000,15,0,0,0,1,0,0,0,0,0,0,0,0.5274117163
21874301,14,60,E,M,North,N West,Silver,4000,2,0,0,0,1,0,0,0,0,0,0,0,0.064920676
21890293,3,51,C,U,South East,London,Gold,6000,2,0,0,1,0,0,0,0,0,1,0,0,0.2809455778
21899177,11,74,C,M,South East,S & S East,Gold,9000,8,0,0,1,0,0,0,0,0,0,0,0,0.4419402608
21918406,8,63,C,F,Midlands,Wales & West,Silver,3000,6,0,0,0,1,0,0,0,0,0,0,0,0.2279915354
21942536,11,36,F,U,South East,S & S East,Silver,1500,1,1,0,0,1,0,0,0,0,1,0,0,0.2719276581
21942927,5,44,U,F,Midlands,Ulster,Tin,0.01,4,0,0,0,0,0,0,0,1,0,0,0,0.0808498324
21948127,16,42,F,F,Midlands,Wales & West,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.439278872
21949549,5,62,D,F,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.3489732902
21952566,6,52,B,M,South East,London,Silver,3000,5,0,0,0,1,0,0,0,0,0,0,0,0.5743952019
21971722,6,46,F,F,Scottish,Border,Silver,900,8,0,0,0,1,0,0,0,0,0,0,0,0.0473924093
21977836,6,57,U,M,South East,London,Tin,0.01,5,0,0,0,0,0,0,1,0,0,0,0,0.0052013821
21983313,8,60,F,U,Scottish,C Scotland,Silver,150,2,0,0,0,1,0,0,0,0,1,0,0,0.2642918994
22002995,8,54,D,F,North,Yorkshire,Tin,0.01,9,0,0,0,0,0,1,0,0,0,0,0,0.4534432108
22021264,7,49,E,F,Midlands,East,Silver,3000,1,0,0,0,1,0,0,0,0,0,0,0,0.5192140692
22030069,14,29,A,F,Midlands,Midlands,Silver,2000,5,1,0,0,1,0,0,0,0,0,0,0,0.5912803377
22045759,10,52,F,U,Unknown,Unknown,Silver,844.87,3,0,0,0,1,0,0,0,0,0,1,1,0.3359615534
22047077,9,53,F,F,Midlands,Midlands,Silver,4053.34,4,0,0,0,1,0,0,0,0,0,0,0,0.4468424527
22050914,11,44,C,M,North,N East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.5930949206
22053190,14,57,C,F,South East,London,Silver,3000,2,0,0,0,1,0,0,0,0,0,0,0,0.5730852171
22065733,5,45,C,F,South East,London,Silver,3000,14,0,0,0,1,0,0,0,0,0,0,0,0.4319575105
22103392,14,36,B,M,South East,London,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.5176794271
22108998,14,31,U,F,Midlands,Ulster,Silver,1300,4,1,0,0,1,0,0,0,1,0,0,0,0.2557060911
22126600,10,30,E,F,Midlands,Midlands,Silver,3360,3,1,0,0,1,0,0,0,0,0,0,0,0.2316844762
22130578,9,63,F,F,Midlands,East,Silver,1250,12,0,0,0,1,0,0,0,0,0,0,0,0.4807787121
22132937,11,77,D,M,Scottish,N Scot,Silver,3000,12,0,0,0,1,0,0,0,0,0,0,0,0.0934496387
22135340,6,58,D,M,South East,London,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.0880910368
22136150,10,40,F,F,Midlands,East,Silver,2500,1,0,0,0,1,0,0,0,0,0,0,0,0.46623782
22150072,13,41,E,F,Midlands,Midlands,Gold,6000,1,1,0,1,0,0,0,0,0,0,0,0,0.1637726203
22156143,8,41,U,F,Midlands,Ulster,Gold,5700,8,0,0,1,0,0,0,0,1,0,0,0,0.2829553426
22161279,11,75,E,M,South East,S & S East,Gold,10000,5,0,0,1,0,0,0,0,0,0,0,0,0.4879102737
22167102,11,67,D,U,Midlands,Midlands,Gold,6000,21,0,0,1,0,0,0,0,0,1,0,0,0.2231013822
22173455,10,38,D,F,Midlands,Wales & West,Gold,9000,2,1,0,1,0,0,0,0,0,0,0,0,0.4058394704
22178414,6,67,C,U,North,N West,Platinum,20608.38,3,0,1,0,0,0,0,0,0,1,0,0,0.1513104845
22188878,9,47,A,F,Scottish,C Scotland,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.2489844175
22204598,11,47,D,F,Midlands,East,Silver,4000,5,1,0,0,1,0,0,0,0,0,0,0,0.4183890291
22208968,10,38,A,U,South East,London,Silver,3000,12,0,0,0,1,0,0,0,0,0,0,0,0.2290634286
22220852,3,49,B,F,South West,S West,Silver,1500,9,1,0,0,1,0,0,0,0,0,0,0,0.1030118089
22225021,14,44,B,F,South East,S & S East,Silver,3000,8,1,0,0,1,0,0,0,0,0,0,0,0.2142096805
22237313,5,59,B,M,Midlands,East,Gold,11000,18,0,0,1,0,0,0,0,0,0,0,0,0.0870020455
22247122,12,49,C,F,South East,London,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.1303722165
22262296,2,46,F,F,Scottish,C Scotland,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.1456274261
22277978,11,54,C,F,Unknown,Unknown,Gold,12000,1,0,0,1,0,0,1,0,0,0,1,1,0.2012763066
22280022,5,35,E,F,North,N West,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0155866644
22295348,9,43,F,U,Midlands,Midlands,Platinum,26000,5,0,1,0,0,0,0,0,0,0,0,0,0.2897666582
22311858,10,49,C,F,Scottish,C Scotland,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.2136974829
22312919,10,69,A,U,North,N East,Silver,4900,9,0,0,0,1,0,0,0,0,0,0,0,0.0978022325
22326286,8,47,D,M,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.1635766221
22339647,10,54,C,U,South East,London,Silver,4553.34,7,0,0,0,1,0,1,0,0,0,0,0,0.2372265729
22354549,13,69,F,F,North,N East,Platinum,51875.2,12,0,1,0,0,0,0,0,0,0,0,0,0.148755543
22358234,4,66,D,F,South East,S & S East,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.3432650293
22367330,8,61,C,U,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,1,0,0,0.1677949774
22370234,8,54,D,F,North,Yorkshire,Gold,6000,2,0,0,1,0,0,1,0,0,0,0,0,0.4289139502
