@relation 'organics_Training-weka.filters.unsupervised.attribute.Remove-R1,4,6-10,12-14,17-18,20-22-weka.filters.unsupervised.attribute.NumericToNominal-R3-7'

@attribute DemAffl numeric
@attribute DemAge numeric
@attribute DemGender {U,F,M}
@attribute TargetBuy {0,1}
@attribute DemAffl_M {0,1}
@attribute DemAge_M {0,1}
@attribute DemGender_M {0,1}

@data
11,66,M,0,0,0,0
13,31,F,1,0,0,0
4,60,F,0,0,0,0
3,65,F,0,0,0,0
10,47,F,1,0,0,0
6,54,U,0,0,1,0
34,38,F,1,0,0,0
7,64,F,0,0,0,0
5,44,F,0,0,0,0
9,58,F,0,0,0,0
9,57,U,0,0,0,1
10,47,M,1,0,0,0
13,57,F,0,0,0,0
7,73,U,0,0,0,0
4,58,U,0,0,0,0
3,75,M,0,0,0,0
11,72,F,1,0,0,0
9,70,M,1,0,0,0
6,36,F,0,0,0,0
8,47,F,0,1,0,0
3,73,M,0,0,0,0
14,26,F,0,0,0,0
7,39,M,0,0,0,0
8,54,F,0,0,1,0
9,61,F,0,0,0,0
7,41,M,1,0,0,0
8,54,U,0,0,1,0
5,49,U,0,0,0,0
8,32,M,0,0,0,0
6,62,U,0,0,0,0
16,44,F,1,0,0,0
9,34,M,1,0,0,0
6,67,M,0,0,0,0
8,72,M,0,0,0,0
9,54,F,0,0,1,0
23,53,M,1,0,0,0
10,75,F,0,0,0,0
10,55,F,0,0,0,0
9,60,M,0,0,0,0
8,54,U,0,0,0,0
9,72,F,0,0,0,0
13,64,F,1,0,0,0
9,35,F,0,0,0,0
2,54,U,0,0,0,1
6,70,F,1,0,0,0
4,54,U,1,0,1,1
7,48,M,0,0,0,0
11,77,F,0,0,0,0
7,54,U,0,0,1,1
11,54,F,0,0,0,0
8,69,U,0,0,0,0
10,44,M,0,0,0,0
4,65,F,1,0,0,0
6,70,M,0,0,0,0
9,68,F,0,0,0,0
7,66,M,0,0,0,0
6,45,U,0,0,0,0
8,41,M,0,0,0,0
8,63,F,1,0,0,0
8,67,U,0,0,0,1
8,63,F,0,0,0,0
8,47,F,0,1,0,0
5,59,F,0,0,0,0
15,64,F,0,0,0,0
12,54,M,1,0,1,0
9,65,F,1,0,0,0
6,76,F,0,0,0,0
6,75,U,0,0,0,1
14,51,F,1,0,0,0
15,66,M,1,0,0,0
7,60,F,0,0,0,0
4,58,M,0,0,0,0
9,66,U,0,0,0,1
10,32,U,0,0,0,1
13,50,U,0,0,0,0
6,61,U,0,0,0,1
6,71,M,0,0,0,0
6,64,M,0,0,0,0
7,54,U,0,0,0,1
7,56,M,0,0,0,0
7,55,F,0,0,0,0
8,60,U,0,0,0,1
8,39,M,1,0,0,0
7,50,F,0,0,0,0
4,70,M,0,0,0,0
8,50,F,0,0,0,0
8,68,M,1,0,0,0
7,40,F,0,0,0,0
6,66,F,0,0,0,0
6,37,F,1,0,0,0
7,57,M,0,0,0,0
13,37,F,1,0,0,0
24,46,F,1,0,0,0
8,45,F,0,1,0,0
7,64,F,0,0,0,0
5,67,F,0,0,0,0
17,49,F,0,0,0,0
10,54,M,0,0,1,0
13,35,F,0,0,0,0
6,58,F,0,0,0,0
15,23,F,0,0,0,0
10,67,M,1,0,0,0
9,49,U,0,0,0,1
12,47,M,1,0,0,0
5,66,F,0,0,0,0
8,72,F,0,0,0,0
8,60,F,0,1,0,0
7,72,U,0,0,0,1
10,54,U,0,0,0,1
6,63,M,0,0,0,0
8,70,M,0,0,0,0
14,59,F,0,0,0,0
7,54,M,0,0,0,0
6,35,F,1,0,0,0
10,31,F,1,0,0,0
9,71,M,0,0,0,0
6,65,F,0,0,0,0
13,66,F,0,0,0,0
9,63,F,0,0,0,0
9,59,M,1,0,0,0
10,69,U,0,0,0,0
8,77,U,0,0,0,0
10,65,F,0,0,0,0
8,48,U,0,0,0,1
8,24,M,1,0,0,0
19,54,F,1,0,1,0
6,64,F,0,0,0,0
6,54,F,0,0,1,0
13,41,M,1,0,0,0
7,72,F,0,0,0,0
4,69,U,0,0,0,0
13,40,F,1,0,0,0
9,54,F,0,0,1,0
12,42,F,1,0,0,0
11,66,F,0,0,0,0
5,41,F,1,0,0,0
5,69,F,0,0,0,0
4,51,F,0,0,0,0
8,37,U,0,0,0,0
8,42,M,0,0,0,0
9,64,M,1,0,0,0
7,50,F,0,0,0,0
11,35,F,1,0,0,0
10,54,F,0,0,0,0
8,77,F,0,0,0,0
12,61,M,0,0,0,0
1,46,U,0,0,0,1
8,64,F,0,1,0,0
11,39,F,1,0,0,0
12,56,F,0,0,0,0
5,50,U,0,0,0,0
11,54,F,0,0,1,0
18,37,F,1,0,0,0
8,65,F,0,0,0,0
7,55,F,0,0,0,0
14,72,M,1,0,0,0
8,52,F,1,1,0,0
5,77,U,0,0,0,1
8,52,F,0,0,0,0
10,58,U,0,0,0,0
14,41,F,1,0,0,0
8,62,F,1,1,0,0
12,63,F,0,0,0,0
5,72,F,0,0,0,0
6,54,M,0,0,1,0
7,41,F,1,0,0,0
5,52,M,0,0,0,0
5,31,F,0,0,0,0
7,40,F,0,0,0,0
10,41,M,0,0,0,0
11,37,F,1,0,0,0
10,62,U,0,0,0,1
7,70,F,0,0,0,0
10,62,F,1,0,0,0
9,37,M,1,0,0,0
7,39,M,1,0,0,0
7,74,U,0,0,0,0
10,59,U,1,0,0,1
10,48,M,0,0,0,0
14,65,M,0,0,0,0
8,65,M,0,0,0,0
6,47,U,0,0,0,1
7,56,F,1,0,0,0
5,65,M,0,0,0,0
8,68,F,1,0,0,0
9,63,F,1,0,0,0
13,40,F,0,0,0,0
11,42,M,0,0,0,0
8,47,F,0,0,0,0
9,54,F,0,0,1,0
17,42,F,1,0,0,0
5,59,U,0,0,0,0
12,54,F,1,0,1,0
13,76,U,0,0,0,0
9,66,F,1,0,0,0
10,52,F,0,0,0,0
8,45,F,0,0,0,0
10,54,F,1,0,1,0
10,62,F,0,0,0,0
18,39,U,0,0,0,0
7,61,F,0,0,0,0
11,59,F,1,0,0,0
5,32,F,1,0,0,0
12,51,M,0,0,0,0
9,33,F,1,0,0,0
8,56,U,0,0,0,0
3,39,M,0,0,0,0
6,56,U,0,0,0,0
8,60,F,0,0,0,0
7,53,U,0,0,0,0
11,69,M,0,0,0,0
8,78,F,0,0,0,0
8,54,M,0,0,1,0
9,78,F,0,0,0,0
4,56,F,0,0,0,0
5,30,F,1,0,0,0
5,47,M,1,0,0,0
7,51,F,0,0,0,0
8,47,U,0,0,0,1
8,50,M,0,0,0,0
11,62,F,0,0,0,0
9,57,F,0,0,0,0
9,50,F,1,0,0,0
4,40,F,0,0,0,0
7,62,F,0,0,0,0
11,51,M,0,0,0,0
5,56,F,0,0,0,0
8,64,F,0,0,0,0
14,40,F,1,0,0,0
7,63,M,0,0,0,0
11,54,F,0,0,1,0
9,65,F,0,0,0,0
5,54,U,0,0,1,0
7,72,M,0,0,0,0
18,58,M,1,0,0,0
6,53,F,0,0,0,0
10,59,M,0,0,0,0
9,42,M,0,0,0,0
10,65,F,0,0,0,0
9,36,U,1,0,0,1
7,76,F,0,0,0,0
8,59,F,0,1,0,0
8,62,F,1,1,0,0
6,77,M,0,0,0,0
8,58,F,0,1,0,0
16,43,F,1,0,0,0
9,78,M,0,0,0,0
9,61,F,0,0,0,0
6,54,U,0,0,0,0
17,54,F,0,0,1,0
8,30,F,0,0,0,0
5,43,M,0,0,0,0
5,71,F,0,0,0,0
14,50,U,0,0,0,1
8,51,M,0,0,0,0
4,72,F,0,0,0,0
9,62,F,0,0,0,0
9,28,F,0,0,0,0
5,45,F,0,0,0,0
4,54,U,0,0,1,1
8,47,F,0,0,0,0
15,71,F,1,0,0,0
4,61,F,0,0,0,0
11,42,F,0,0,0,0
9,66,M,1,0,0,0
10,54,U,0,0,1,0
9,33,F,0,0,0,0
4,77,M,0,0,0,0
8,46,F,0,0,0,0
12,48,M,0,0,0,0
10,36,F,1,0,0,0
7,77,F,0,0,0,0
7,50,F,0,0,0,0
15,44,F,1,0,0,0
7,51,F,0,0,0,0
10,56,U,0,0,0,1
9,46,M,0,0,0,0
12,37,F,1,0,0,0
8,75,F,0,0,0,0
17,52,M,1,0,0,0
6,78,F,0,0,0,0
8,42,F,0,0,0,0
6,54,F,0,0,1,0
16,52,F,1,0,0,0
7,66,M,0,0,0,0
9,44,F,1,0,0,0
10,63,F,1,0,0,0
7,53,M,0,0,0,0
8,57,U,0,1,0,1
10,37,F,1,0,0,0
10,41,F,0,0,0,0
12,67,F,0,0,0,0
9,51,F,0,0,0,0
4,43,F,1,0,0,0
8,58,M,0,0,0,0
12,54,F,1,0,1,0
10,70,M,0,0,0,0
13,45,F,0,0,0,0
9,60,F,0,0,0,0
5,75,F,0,0,0,0
7,32,F,1,0,0,0
17,49,F,1,0,0,0
6,54,M,0,0,0,0
5,65,U,0,0,0,1
22,35,F,1,0,0,0
8,33,M,0,1,0,0
9,73,M,0,0,0,0
14,44,M,1,0,0,0
11,50,M,1,0,0,0
27,30,M,1,0,0,0
10,51,M,0,0,0,0
9,67,F,0,0,0,0
10,51,F,0,0,0,0
10,57,F,1,0,0,0
15,43,F,1,0,0,0
3,39,F,0,0,0,0
8,49,M,0,0,0,0
11,45,F,1,0,0,0
6,62,F,0,0,0,0
5,73,U,0,0,0,1
8,78,F,0,1,0,0
7,48,M,0,0,0,0
10,54,U,0,0,0,0
8,59,M,0,0,0,0
13,54,M,0,0,0,0
6,50,F,0,0,0,0
8,78,F,1,1,0,0
5,68,M,0,0,0,0
14,46,F,1,0,0,0
9,36,U,0,0,0,0
12,57,M,0,0,0,0
8,67,M,0,0,0,0
9,48,F,0,0,0,0
13,39,F,0,0,0,0
17,53,F,1,0,0,0
9,73,F,1,0,0,0
9,48,U,1,0,0,0
10,77,F,0,0,0,0
10,54,F,1,0,1,0
9,33,F,1,0,0,0
8,69,F,0,0,0,0
5,68,F,0,0,0,0
8,57,F,0,0,0,0
5,59,U,0,0,0,0
9,62,U,0,0,0,1
15,50,F,0,0,0,0
7,55,F,0,0,0,0
4,64,F,0,0,0,0
13,37,F,1,0,0,0
4,43,U,0,0,0,1
16,65,M,0,0,0,0
8,30,U,0,0,0,0
6,58,U,0,0,0,1
11,68,U,0,0,0,1
6,43,F,1,0,0,0
6,70,U,1,0,0,1
8,77,F,0,0,0,0
7,66,U,0,0,0,0
13,72,U,1,0,0,1
13,54,M,1,0,1,0
4,61,F,0,0,0,0
10,74,U,0,0,0,1
5,46,M,0,0,0,0
9,54,F,0,0,1,0
13,67,M,0,0,0,0
7,47,F,0,0,0,0
10,54,F,1,0,1,0
13,60,F,1,0,0,0
12,58,U,0,0,0,0
10,71,M,1,0,0,0
8,39,U,0,0,0,1
14,64,F,1,0,0,0
4,38,U,0,0,0,0
8,40,F,0,0,0,0
8,37,M,0,1,0,0
10,58,M,0,0,0,0
6,58,F,0,0,0,0
11,60,F,0,0,0,0
8,49,U,0,0,0,1
8,54,F,0,0,0,0
7,75,F,0,0,0,0
8,72,F,0,0,0,0
9,63,M,0,0,0,0
5,32,U,0,0,0,1
12,63,F,0,0,0,0
12,43,F,0,0,0,0
7,35,F,0,0,0,0
6,65,M,0,0,0,0
10,43,M,1,0,0,0
5,31,M,1,0,0,0
10,54,M,0,0,1,0
9,54,M,0,0,0,0
17,37,F,1,0,0,0
8,40,F,0,0,0,0
8,64,F,0,0,0,0
9,44,F,1,0,0,0
11,76,U,0,0,0,1
12,61,F,1,0,0,0
6,77,U,0,0,0,0
8,54,U,0,1,1,1
8,58,U,0,0,0,1
9,31,F,0,0,0,0
7,65,U,0,0,0,0
8,60,M,0,0,0,0
6,78,U,0,0,0,0
10,39,F,1,0,0,0
8,47,F,0,1,0,0
14,54,F,1,0,1,0
8,54,F,1,1,1,0
10,42,F,1,0,0,0
6,57,F,0,0,0,0
11,40,F,1,0,0,0
4,54,U,0,0,1,1
11,52,F,1,0,0,0
8,39,F,0,0,0,0
11,52,F,0,0,0,0
10,72,M,0,0,0,0
7,66,M,1,0,0,0
6,50,U,0,0,0,1
6,68,M,0,0,0,0
10,53,F,0,0,0,0
8,44,F,1,0,0,0
3,62,F,0,0,0,0
3,75,U,0,0,0,1
10,51,U,0,0,0,1
5,54,M,0,0,1,0
9,47,F,0,0,0,0
9,62,M,0,0,0,0
3,56,M,0,0,0,0
13,74,F,0,0,0,0
8,32,F,0,0,0,0
10,54,F,1,0,1,0
13,75,F,1,0,0,0
7,54,F,1,0,1,0
13,57,M,1,0,0,0
8,54,U,0,1,1,0
13,67,M,0,0,0,0
7,67,U,0,0,0,0
11,45,U,0,0,0,1
12,54,F,0,0,1,0
9,54,U,0,0,1,1
9,69,F,0,0,0,0
16,77,F,0,0,0,0
8,61,F,1,0,0,0
10,60,M,0,0,0,0
6,64,F,0,0,0,0
5,54,M,0,0,1,0
10,54,U,0,0,0,1
8,65,U,0,0,0,1
6,46,F,0,0,0,0
9,41,F,1,0,0,0
6,69,F,0,0,0,0
8,35,F,1,0,0,0
3,59,F,0,0,0,0
10,69,U,0,0,0,0
12,45,M,0,0,0,0
13,72,F,1,0,0,0
12,44,M,1,0,0,0
8,42,M,0,1,0,0
8,68,M,1,0,0,0
9,23,F,1,0,0,0
5,61,U,0,0,0,1
18,44,F,0,0,0,0
12,38,M,0,0,0,0
10,75,F,0,0,0,0
5,64,F,0,0,0,0
10,54,F,1,0,1,0
14,79,U,1,0,0,1
7,79,F,0,0,0,0
9,76,F,1,0,0,0
1,54,F,0,0,1,0
10,63,F,1,0,0,0
2,75,M,0,0,0,0
14,76,U,0,0,0,0
6,43,F,0,0,0,0
6,54,M,0,0,1,0
7,63,F,0,0,0,0
11,49,F,0,0,0,0
22,35,U,1,0,0,1
10,39,F,0,0,0,0
9,54,F,1,0,1,0
9,71,F,0,0,0,0
7,24,M,1,0,0,0
4,54,F,0,0,0,0
10,58,U,0,0,0,1
8,29,U,1,1,0,1
8,48,F,0,1,0,0
7,62,M,0,0,0,0
16,49,F,1,0,0,0
10,70,F,0,0,0,0
13,54,M,0,0,1,0
4,58,F,0,0,0,0
5,58,F,0,0,0,0
9,54,M,1,0,1,0
8,55,F,1,0,0,0
5,54,M,0,0,1,0
10,51,U,0,0,0,0
7,51,F,0,0,0,0
7,73,M,0,0,0,0
9,47,F,1,0,0,0
12,51,F,0,0,0,0
8,53,F,0,0,0,0
13,54,F,0,0,1,0
3,68,F,0,0,0,0
10,26,F,1,0,0,0
10,58,U,0,0,0,1
15,44,M,1,0,0,0
7,57,F,0,0,0,0
9,71,F,1,0,0,0
9,54,F,0,0,1,0
10,52,F,0,0,0,0
11,58,M,0,0,0,0
7,63,F,0,0,0,0
10,52,F,0,0,0,0
8,51,M,0,0,0,0
5,56,M,0,0,0,0
11,54,F,0,0,1,0
5,30,U,0,0,0,0
14,69,F,1,0,0,0
6,50,F,0,0,0,0
4,53,M,0,0,0,0
13,65,M,0,0,0,0
15,43,F,1,0,0,0
12,54,F,1,0,0,0
5,75,F,0,0,0,0
9,45,F,0,0,0,0
4,54,F,0,0,0,0
6,51,U,0,0,0,0
10,34,F,1,0,0,0
8,57,F,0,1,0,0
7,38,F,0,0,0,0
8,54,F,0,0,0,0
8,74,F,1,1,0,0
5,54,U,0,0,0,1
14,46,M,1,0,0,0
8,70,F,0,0,0,0
9,51,M,0,0,0,0
14,63,M,0,0,0,0
8,57,F,0,0,0,0
5,43,U,0,0,0,1
8,54,F,0,0,1,0
11,54,F,1,0,1,0
5,42,M,0,0,0,0
5,48,U,0,0,0,0
8,59,U,0,1,0,1
11,45,U,0,0,0,1
9,61,F,0,0,0,0
11,48,F,0,0,0,0
6,48,U,0,0,0,0
4,46,M,0,0,0,0
10,61,F,1,0,0,0
10,58,M,0,0,0,0
7,52,U,0,0,0,0
12,54,F,0,0,0,0
6,39,F,0,0,0,0
10,32,F,1,0,0,0
8,30,F,1,0,0,0
12,54,U,0,0,0,1
9,42,F,0,0,0,0
10,43,F,1,0,0,0
21,39,M,1,0,0,0
5,57,M,0,0,0,0
6,43,M,0,0,0,0
10,60,M,0,0,0,0
10,51,F,0,0,0,0
7,47,F,1,0,0,0
12,44,F,1,0,0,0
6,54,F,0,0,1,0
10,35,F,1,0,0,0
5,69,F,1,0,0,0
3,42,F,0,0,0,0
8,45,F,0,1,0,0
3,54,M,0,0,0,0
8,76,U,0,0,0,0
8,44,U,0,0,0,0
4,72,M,0,0,0,0
7,55,M,0,0,0,0
18,43,F,1,0,0,0
7,64,U,0,0,0,1
4,42,F,0,0,0,0
18,54,M,1,0,1,0
7,64,F,0,0,0,0
10,73,M,0,0,0,0
11,56,M,0,0,0,0
13,56,M,0,0,0,0
8,41,M,0,1,0,0
6,54,F,0,0,1,0
9,54,F,0,0,0,0
13,38,F,0,0,0,0
8,48,F,0,1,0,0
13,77,M,0,0,0,0
9,64,F,0,0,0,0
7,65,F,0,0,0,0
15,52,F,1,0,0,0
8,54,M,0,1,1,0
13,31,M,0,0,0,0
9,61,F,0,0,0,0
6,78,F,0,0,0,0
7,64,F,0,0,0,0
6,45,F,0,0,0,0
9,33,M,1,0,0,0
8,61,U,0,1,0,1
10,79,F,0,0,0,0
17,54,F,1,0,1,0
12,50,M,0,0,0,0
5,74,U,0,0,0,0
6,50,U,0,0,0,0
10,52,M,1,0,0,0
13,48,M,0,0,0,0
13,51,U,0,0,0,1
4,44,F,1,0,0,0
8,55,M,0,0,0,0
10,72,U,0,0,0,0
7,76,M,0,0,0,0
4,52,M,0,0,0,0
7,27,F,1,0,0,0
7,68,M,0,0,0,0
11,43,U,1,0,0,1
9,54,U,0,0,1,1
8,39,M,0,0,0,0
6,35,M,0,0,0,0
7,56,F,1,0,0,0
7,78,F,0,0,0,0
8,59,M,0,1,0,0
9,29,F,1,0,0,0
6,58,F,0,0,0,0
12,50,M,0,0,0,0
13,57,M,0,0,0,0
11,37,F,1,0,0,0
7,68,M,0,0,0,0
6,41,F,0,0,0,0
4,56,F,0,0,0,0
12,37,M,1,0,0,0
5,49,M,0,0,0,0
9,54,F,1,0,1,0
11,32,F,1,0,0,0
9,48,M,0,0,0,0
6,54,U,0,0,1,1
10,44,F,1,0,0,0
12,47,F,0,0,0,0
8,51,U,0,0,0,0
9,50,F,0,0,0,0
11,61,U,0,0,0,1
12,76,F,0,0,0,0
15,61,M,0,0,0,0
7,54,M,0,0,1,0
10,27,F,1,0,0,0
6,50,F,0,0,0,0
7,58,U,0,0,0,1
11,45,U,0,0,0,0
8,54,F,0,0,1,0
3,65,F,0,0,0,0
4,53,F,0,0,0,0
7,65,U,0,0,0,0
6,49,F,0,0,0,0
10,74,F,0,0,0,0
17,41,M,1,0,0,0
5,70,F,0,0,0,0
14,44,M,1,0,0,0
5,68,M,0,0,0,0
8,56,M,0,0,0,0
8,54,U,0,0,1,0
3,41,F,0,0,0,0
11,46,M,0,0,0,0
8,47,M,0,1,0,0
7,54,M,1,0,1,0
9,45,U,0,0,0,0
7,56,F,0,0,0,0
8,45,F,0,1,0,0
6,42,F,0,0,0,0
2,75,F,0,0,0,0
9,67,F,0,0,0,0
4,54,F,0,0,1,0
10,66,F,0,0,0,0
9,64,F,1,0,0,0
7,34,F,0,0,0,0
9,76,U,0,0,0,1
7,45,M,0,0,0,0
4,68,M,0,0,0,0
12,52,U,0,0,0,1
10,46,F,0,0,0,0
8,70,F,0,0,0,0
7,59,U,0,0,0,0
11,48,F,0,0,0,0
8,35,F,1,0,0,0
8,69,F,0,0,0,0
12,57,M,0,0,0,0
10,51,F,0,0,0,0
8,54,M,0,0,0,0
7,46,U,0,0,0,0
10,64,F,0,0,0,0
15,41,F,1,0,0,0
8,70,F,0,1,0,0
8,54,U,0,1,0,1
11,70,M,0,0,0,0
8,66,M,0,1,0,0
12,54,U,0,0,0,1
12,69,F,0,0,0,0
4,54,F,1,0,1,0
7,31,U,0,0,0,1
9,69,M,0,0,0,0
3,46,M,0,0,0,0
8,41,F,0,0,0,0
10,49,F,0,0,0,0
12,45,F,0,0,0,0
5,62,U,0,0,0,0
9,49,U,0,0,0,0
10,37,U,0,0,0,1
8,59,U,0,1,0,1
9,45,U,0,0,0,0
7,68,M,0,0,0,0
7,66,F,0,0,0,0
9,34,F,1,0,0,0
13,51,F,1,0,0,0
4,61,F,0,0,0,0
7,61,F,0,0,0,0
13,65,U,0,0,0,1
9,54,U,0,0,1,1
8,64,F,0,0,0,0
5,72,U,0,0,0,0
5,54,U,0,0,0,0
12,62,F,1,0,0,0
13,46,F,0,0,0,0
8,32,F,1,0,0,0
13,54,F,1,0,1,0
5,50,F,0,0,0,0
9,53,F,0,0,0,0
6,54,F,0,0,0,0
11,60,M,1,0,0,0
9,74,M,0,0,0,0
6,65,F,0,0,0,0
12,41,F,0,0,0,0
12,66,F,0,0,0,0
6,76,F,0,0,0,0
3,47,U,0,0,0,0
2,49,M,0,0,0,0
13,71,F,1,0,0,0
8,31,U,0,0,0,1
8,75,F,0,0,0,0
14,40,F,0,0,0,0
5,66,F,0,0,0,0
8,63,U,0,1,0,0
8,57,F,0,1,0,0
8,60,U,0,0,0,0
7,61,F,1,0,0,0
6,66,M,0,0,0,0
14,54,M,0,0,1,0
5,39,F,1,0,0,0
6,62,F,0,0,0,0
14,43,U,0,0,0,0
9,34,U,0,0,0,1
10,71,U,0,0,0,1
6,63,M,0,0,0,0
8,54,M,1,0,1,0
8,55,M,0,0,0,0
7,59,F,0,0,0,0
10,40,F,0,0,0,0
9,52,U,0,0,0,1
4,72,U,0,0,0,1
9,54,F,0,0,1,0
8,58,F,0,1,0,0
9,68,F,0,0,0,0
8,54,U,1,1,1,1
5,46,M,0,0,0,0
14,70,M,1,0,0,0
8,67,U,0,0,0,0
7,62,F,0,0,0,0
6,63,M,0,0,0,0
8,61,F,1,0,0,0
11,35,F,1,0,0,0
6,45,F,0,0,0,0
9,71,U,0,0,0,0
8,77,F,1,0,0,0
8,71,F,1,0,0,0
8,38,M,0,0,0,0
8,36,F,0,0,0,0
4,25,F,0,0,0,0
7,74,F,0,0,0,0
11,78,F,1,0,0,0
4,49,F,0,0,0,0
4,39,M,1,0,0,0
9,28,F,0,0,0,0
7,53,F,0,0,0,0
4,65,F,0,0,0,0
7,57,F,1,0,0,0
9,37,F,1,0,0,0
12,52,F,1,0,0,0
13,50,F,0,0,0,0
10,71,U,0,0,0,1
12,43,M,1,0,0,0
6,59,M,0,0,0,0
8,61,F,1,0,0,0
9,47,F,0,0,0,0
9,37,U,1,0,0,1
7,56,F,0,0,0,0
9,60,F,0,0,0,0
11,44,F,1,0,0,0
6,71,F,0,0,0,0
8,27,F,1,1,0,0
11,39,F,0,0,0,0
10,27,M,1,0,0,0
8,53,F,0,1,0,0
8,53,M,0,0,0,0
9,73,M,0,0,0,0
10,61,U,0,0,0,1
9,54,F,1,0,1,0
6,36,F,1,0,0,0
10,55,M,0,0,0,0
6,63,U,0,0,0,1
7,73,U,0,0,0,1
13,28,U,0,0,0,1
7,37,U,0,0,0,1
7,36,F,0,0,0,0
9,37,U,0,0,0,0
4,70,F,0,0,0,0
7,74,M,0,0,0,0
7,59,F,0,0,0,0
11,60,U,0,0,0,0
11,50,F,1,0,0,0
11,70,M,0,0,0,0
7,44,F,0,0,0,0
5,54,M,1,0,1,0
8,69,F,0,1,0,0
5,68,U,0,0,0,0
11,28,F,1,0,0,0
6,47,F,1,0,0,0
10,57,F,0,0,0,0
8,59,F,0,0,0,0
1,53,M,0,0,0,0
5,60,F,0,0,0,0
10,76,F,1,0,0,0
7,52,M,0,0,0,0
6,30,F,1,0,0,0
10,53,M,1,0,0,0
9,30,M,1,0,0,0
8,64,F,0,1,0,0
8,45,F,0,1,0,0
5,44,M,0,0,0,0
8,79,U,0,1,0,1
3,29,F,0,0,0,0
15,58,F,1,0,0,0
15,38,F,1,0,0,0
8,46,F,0,0,0,0
9,74,F,0,0,0,0
5,60,U,0,0,0,1
5,76,M,0,0,0,0
7,33,F,0,0,0,0
7,39,U,0,0,0,1
9,27,F,1,0,0,0
8,60,M,0,0,0,0
5,66,F,0,0,0,0
6,76,U,0,0,0,0
5,34,U,0,0,0,0
9,54,F,1,0,1,0
12,41,F,1,0,0,0
8,46,F,0,1,0,0
14,77,U,0,0,0,0
9,55,F,1,0,0,0
7,59,F,1,0,0,0
7,75,F,0,0,0,0
7,61,F,0,0,0,0
4,51,U,0,0,0,0
10,30,F,1,0,0,0
9,54,M,0,0,1,0
9,33,M,0,0,0,0
7,35,M,1,0,0,0
11,53,M,0,0,0,0
5,72,F,1,0,0,0
7,58,F,0,0,0,0
9,59,U,0,0,0,0
3,71,M,0,0,0,0
7,63,F,0,0,0,0
9,57,F,0,0,0,0
14,67,M,1,0,0,0
2,44,U,0,0,0,1
17,54,M,0,0,0,0
7,66,M,0,0,0,0
7,54,U,0,0,0,1
12,59,M,0,0,0,0
13,59,M,0,0,0,0
5,74,F,0,0,0,0
9,49,F,0,0,0,0
14,27,F,0,0,0,0
6,46,F,0,0,0,0
11,42,F,0,0,0,0
14,52,M,1,0,0,0
13,44,F,1,0,0,0
9,53,M,0,0,0,0
8,48,M,0,0,0,0
11,54,M,0,0,0,0
8,33,F,1,0,0,0
8,60,M,1,1,0,0
5,64,F,0,0,0,0
15,62,F,1,0,0,0
9,65,F,0,0,0,0
9,66,M,0,0,0,0
5,51,F,1,0,0,0
8,46,F,0,0,0,0
2,59,F,0,0,0,0
7,44,M,0,0,0,0
8,33,F,0,1,0,0
5,61,M,0,0,0,0
5,49,F,0,0,0,0
11,67,F,1,0,0,0
17,39,U,1,0,0,1
11,36,U,0,0,0,1
4,50,F,0,0,0,0
9,64,M,0,0,0,0
4,67,U,0,0,0,1
8,56,F,1,0,0,0
8,58,U,0,1,0,0
6,47,F,0,0,0,0
7,70,U,0,0,0,1
8,49,F,0,0,0,0
10,40,M,0,0,0,0
12,56,F,0,0,0,0
5,71,F,0,0,0,0
8,42,F,1,1,0,0
8,53,F,0,0,0,0
6,52,F,0,0,0,0
4,54,U,0,0,0,0
11,58,F,0,0,0,0
4,75,M,0,0,0,0
3,58,F,0,0,0,0
5,57,F,0,0,0,0
8,33,F,1,0,0,0
8,33,F,1,0,0,0
6,70,F,0,0,0,0
8,57,M,0,1,0,0
9,47,F,0,0,0,0
12,40,F,1,0,0,0
9,62,F,0,0,0,0
12,54,F,1,0,1,0
12,52,F,0,0,0,0
7,60,F,1,0,0,0
3,40,F,0,0,0,0
17,39,F,1,0,0,0
8,46,F,0,0,0,0
4,58,F,0,0,0,0
10,64,M,0,0,0,0
8,46,F,0,0,0,0
8,39,F,1,0,0,0
11,69,F,1,0,0,0
15,35,F,1,0,0,0
10,35,M,0,0,0,0
5,55,U,0,0,0,1
10,41,M,0,0,0,0
8,66,F,0,1,0,0
1,75,F,0,0,0,0
8,65,M,0,0,0,0
5,75,F,0,0,0,0
12,48,M,0,0,0,0
11,50,U,0,0,0,1
5,37,M,0,0,0,0
9,62,U,0,0,0,1
13,59,U,0,0,0,0
5,34,M,1,0,0,0
10,54,F,1,0,1,0
4,69,M,0,0,0,0
11,64,F,1,0,0,0
6,69,U,0,0,0,0
8,60,M,0,0,0,0
13,42,M,1,0,0,0
9,63,F,1,0,0,0
6,54,M,0,0,1,0
8,75,F,1,0,0,0
12,54,M,0,0,1,0
11,52,F,0,0,0,0
14,74,F,0,0,0,0
6,54,F,0,0,0,0
8,62,F,0,1,0,0
9,47,F,1,0,0,0
12,79,U,1,0,0,1
9,58,F,0,0,0,0
13,46,M,1,0,0,0
7,46,M,0,0,0,0
12,54,F,1,0,1,0
10,45,M,0,0,0,0
6,40,F,1,0,0,0
9,56,M,0,0,0,0
13,34,F,1,0,0,0
6,73,F,1,0,0,0
6,57,M,0,0,0,0
10,58,F,1,0,0,0
9,60,U,0,0,0,0
3,50,U,0,0,0,0
