@relation 'organics_s10_Training-weka.filters.unsupervised.attribute.Remove-R1-2,4,6-10,12-14,17-18,20-23,25-weka.filters.unsupervised.attribute.NumericToNominal-R2-6'

@attribute DemAge numeric
@attribute DemGender {U,F,M}
@attribute TargetBuy {0,1}
@attribute DemAffl_M {0,1}
@attribute DemAge_M {0,1}
@attribute DemGender_M {0,1}
@attribute DemAffl_Log numeric

@data
73,U,0,0,0,1,1.94591
54,M,0,0,0,0,2.302585
56,F,0,0,0,0,1.94591
47,F,0,0,0,0,2.564949
62,F,0,0,0,0,2.564949
40,F,0,0,0,0,2.079442
48,F,0,0,0,0,1.791759
51,F,1,0,0,0,2.197225
40,M,0,0,0,0,2.484907
46,M,0,0,0,0,2.079442
77,F,0,0,0,0,2.484907
63,M,0,0,0,0,1.791759
54,F,0,0,1,0,2.890372
67,F,0,0,0,0,2.302585
53,F,0,0,0,0,2.197225
50,M,0,0,0,0,1.94591
53,F,1,0,0,0,2.639057
71,M,0,0,0,0,1.94591
58,U,0,0,0,1,2.70805
46,F,0,0,0,0,1.791759
51,M,0,0,0,0,2.197225
54,F,1,0,1,0,2.302585
79,F,0,0,0,0,2.197225
51,U,0,0,0,0,2.397895
48,F,0,0,0,0,1.94591
69,F,0,0,0,0,2.302585
57,F,0,0,0,0,2.564949
48,F,0,0,0,0,2.079442
68,F,1,0,0,0,2.639057
47,M,0,0,0,0,1.098612
62,F,0,0,0,0,2.302585
43,F,0,0,0,0,2.397895
54,M,0,0,0,0,1.791759
62,F,0,0,0,0,2.302585
34,F,1,0,0,0,1.791759
41,F,0,0,0,0,1.609438
45,F,0,0,0,0,1.791759
74,M,0,1,0,0,2.197225
68,U,0,1,0,1,2.197225
71,M,0,0,0,0,1.791759
51,F,0,0,0,0,2.484907
57,F,1,0,0,0,2.484907
35,F,0,0,0,0,2.564949
54,F,0,0,0,0,2.484907
53,U,0,0,0,0,2.639057
74,F,0,0,0,0,2.397895
45,M,0,0,0,0,1.609438
43,F,1,0,0,0,2.890372
68,U,0,0,0,1,2.079442
63,M,0,0,0,0,2.302585
68,F,1,0,0,0,2.197225
66,F,0,0,0,0,2.564949
61,F,0,1,0,0,2.197225
58,F,1,0,0,0,2.772589
54,F,0,0,1,0,1.386294
54,F,0,0,1,0,1.609438
55,F,1,0,0,0,2.397895
38,M,0,0,0,0,2.397895
48,U,0,0,0,1,2.197225
41,M,0,0,0,0,1.791759
59,F,0,1,0,0,2.197225
56,M,0,0,0,0,1.94591
33,F,1,0,0,0,2.302585
77,U,0,0,0,0,2.079442
45,U,0,0,0,1,1.609438
53,U,0,0,0,1,2.197225
73,F,1,0,0,0,1.791759
49,F,0,0,0,0,2.197225
67,U,0,1,0,1,2.197225
59,F,0,0,0,0,1.386294
55,M,1,0,0,0,2.564949
34,F,0,0,0,0,1.94591
67,F,0,0,0,0,2.079442
31,F,1,0,0,0,3.135494
45,M,0,0,0,0,1.791759
68,U,0,0,0,0,2.397895
50,M,0,0,0,0,2.079442
63,F,0,0,0,0,2.197225
77,F,1,0,0,0,2.397895
34,F,1,1,0,0,2.197225
34,U,0,0,0,1,2.302585
58,F,0,0,0,0,2.639057
54,F,1,1,1,0,2.197225
39,M,1,0,0,0,2.397895
63,F,0,0,0,0,2.197225
74,M,0,0,0,0,1.94591
57,F,0,0,0,0,1.609438
51,M,0,0,0,0,2.079442
51,F,0,0,0,0,2.079442
64,M,0,0,0,0,2.484907
75,M,0,0,0,0,2.197225
73,F,1,1,0,0,2.197225
41,F,0,0,0,0,1.791759
37,F,0,0,0,0,2.079442
69,F,0,0,0,0,2.564949
59,F,0,0,0,0,2.564949
46,U,0,0,0,1,2.70805
73,F,0,0,0,0,2.302585
68,M,0,0,0,0,2.197225
69,U,0,0,0,0,2.079442
77,M,0,0,0,0,1.791759
55,F,0,0,0,0,1.791759
50,F,0,0,0,0,2.197225
54,M,0,0,1,0,2.197225
64,F,0,0,0,0,1.609438
50,U,0,0,0,0,2.302585
58,F,0,0,0,0,1.94591
49,M,0,0,0,0,1.94591
66,M,0,0,0,0,1.609438
47,F,1,0,0,0,2.484907
54,M,0,0,1,0,2.639057
31,F,1,0,0,0,2.564949
53,U,0,0,0,1,2.397895
71,M,0,0,0,0,2.302585
59,M,0,0,0,0,2.079442
68,F,1,0,0,0,2.302585
25,F,1,0,0,0,2.639057
38,F,1,0,0,0,2.564949
41,F,1,0,0,0,2.397895
62,F,1,0,0,0,2.197225
41,U,0,0,0,1,0
58,U,0,0,0,0,1.791759
56,F,0,0,0,0,1.94591
77,F,0,0,0,0,2.079442
39,F,1,0,0,0,2.302585
39,F,1,0,0,0,2.484907
63,F,0,0,0,0,2.397895
42,U,1,0,0,1,2.772589
47,M,0,0,0,0,2.397895
31,F,1,0,0,0,2.197225
54,M,0,0,1,0,2.564949
54,F,0,0,1,0,2.564949
53,F,0,0,0,0,1.94591
48,M,0,0,0,0,2.484907
53,F,0,0,0,0,2.564949
54,M,0,0,1,0,1.94591
77,F,1,1,0,0,2.197225
77,F,1,0,0,0,2.302585
52,M,0,0,0,0,2.197225
58,F,1,0,0,0,2.079442
36,F,1,0,0,0,1.94591
55,F,0,0,0,0,2.564949
47,F,0,0,0,0,2.197225
67,U,0,0,0,1,2.397895
76,U,0,0,0,1,2.484907
33,F,0,0,0,0,2.564949
49,M,0,0,0,0,2.197225
52,F,0,0,0,0,1.791759
54,F,0,0,0,0,2.70805
42,U,0,0,0,1,2.484907
33,F,1,0,0,0,2.302585
76,M,0,0,0,0,2.079442
73,F,0,0,0,0,2.484907
28,U,1,0,0,0,2.397895
77,U,0,1,0,0,2.197225
51,M,0,0,0,0,2.302585
50,F,0,0,0,0,1.94591
42,U,1,0,0,1,1.94591
79,M,0,0,0,0,2.197225
44,U,1,0,0,1,2.833213
35,F,1,0,0,0,2.079442
73,F,0,0,0,0,1.94591
62,M,0,0,0,0,2.564949
27,F,1,1,0,0,2.197225
54,F,0,0,1,0,2.302585
41,U,0,0,0,1,2.302585
50,F,1,0,0,0,2.197225
60,F,0,0,0,0,1.94591
67,M,0,0,0,0,1.94591
70,F,1,0,0,0,2.833213
35,F,0,0,0,0,2.484907
53,F,0,0,0,0,1.386294
26,F,1,0,0,0,1.94591
58,F,0,0,0,0,2.397895
35,F,1,0,0,0,2.484907
38,F,1,0,0,0,2.397895
48,F,0,0,0,0,2.397895
43,F,1,0,0,0,2.397895
45,M,0,0,0,0,1.791759
52,M,0,0,0,0,1.94591
35,M,1,0,0,0,2.639057
49,F,0,0,0,0,2.397895
52,M,0,0,0,0,2.302585
58,U,0,0,0,0,1.94591
68,M,0,0,0,0,2.484907
33,F,1,0,0,0,2.302585
74,M,1,0,0,0,2.70805
73,U,0,0,0,1,2.639057
59,F,0,0,0,0,2.302585
77,F,1,0,0,0,2.484907
58,F,1,0,0,0,2.639057
60,F,0,0,0,0,2.197225
41,M,0,0,0,0,1.386294
41,M,0,0,0,0,2.079442
78,M,0,0,0,0,2.197225
68,M,0,0,0,0,1.791759
59,F,1,0,0,0,3.091042
65,M,0,0,0,0,1.609438
51,F,0,0,0,0,1.609438
55,M,1,0,0,0,2.70805
55,U,0,0,0,1,2.564949
58,F,0,0,0,0,2.302585
48,F,0,0,0,0,2.197225
52,F,0,0,0,0,2.484907
35,M,1,0,0,0,2.890372
62,F,0,0,0,0,2.079442
47,U,0,0,0,1,2.639057
68,F,0,0,0,0,2.197225
48,F,0,0,0,0,2.197225
55,U,0,0,0,1,2.564949
43,M,0,0,0,0,2.197225
43,F,0,0,0,0,1.791759
52,M,0,0,0,0,2.397895
39,F,0,0,0,0,2.197225
51,F,1,0,0,0,2.197225
74,M,0,0,0,0,2.70805
63,F,0,0,0,0,2.197225
60,F,1,0,0,0,2.197225
54,F,1,0,1,0,2.302585
43,M,1,0,0,0,2.302585
32,M,1,0,0,0,2.079442
61,M,1,0,0,0,2.564949
54,M,0,0,0,0,1.791759
65,M,0,0,0,0,1.94591
54,F,0,0,1,0,2.197225
45,U,0,0,0,1,2.397895
54,U,0,0,1,1,2.484907
54,U,0,0,1,1,2.397895
43,F,1,0,0,0,2.302585
61,M,0,1,0,0,2.197225
67,F,0,0,0,0,1.791759
37,F,1,0,0,0,2.772589
48,F,1,0,0,0,2.639057
69,M,0,0,0,0,1.94591
38,F,1,0,0,0,2.302585
48,F,0,0,0,0,2.302585
68,U,0,0,0,0,2.079442
31,F,1,0,0,0,2.302585
42,F,0,0,0,0,2.079442
64,M,1,0,0,0,2.70805
34,M,1,0,0,0,1.94591
58,F,0,0,0,0,2.079442
76,F,1,0,0,0,2.302585
60,F,0,0,0,0,1.609438
47,F,0,0,0,0,2.079442
60,F,0,0,0,0,2.079442
56,M,0,0,0,0,2.397895
52,U,0,0,0,1,1.609438
31,U,0,0,0,1,2.302585
58,F,0,0,0,0,2.70805
69,M,0,0,0,0,2.397895
39,F,1,0,0,0,2.772589
55,F,0,0,0,0,2.484907
58,U,0,0,0,1,2.302585
54,M,0,0,1,0,2.079442
65,F,0,0,0,0,2.079442
73,U,0,0,0,0,1.94591
22,F,1,0,0,0,2.564949
42,F,0,0,0,0,1.386294
44,U,0,0,0,0,2.079442
62,F,0,0,0,0,1.609438
49,M,0,0,0,0,2.079442
46,M,0,0,0,0,2.639057
57,M,0,0,0,0,0.693147
47,F,0,0,0,0,1.94591
45,F,0,0,0,0,2.639057
62,U,0,0,0,1,2.639057
67,F,1,0,0,0,1.94591
65,F,0,0,0,0,2.302585
57,F,0,1,0,0,2.197225
51,F,0,0,0,0,1.791759
56,F,0,0,0,0,2.397895
66,F,0,0,0,0,1.791759
54,M,1,0,1,0,2.397895
51,F,0,0,0,0,2.70805
52,U,0,0,0,1,1.94591
51,F,0,0,0,0,2.302585
40,F,1,0,0,0,2.70805
59,F,0,0,0,0,2.079442
66,F,0,0,0,0,1.386294
65,F,0,0,0,0,2.079442
54,U,0,0,1,1,2.302585
54,F,1,0,0,0,2.079442
51,M,0,0,0,0,2.079442
59,F,0,0,0,0,2.397895
67,F,0,0,0,0,1.609438
29,M,1,0,0,0,2.564949
46,F,1,0,0,0,2.484907
49,M,0,0,0,0,2.079442
54,M,1,0,1,0,2.639057
43,F,1,0,0,0,2.639057
42,F,0,0,0,0,1.791759
42,F,1,0,0,0,2.639057
68,F,0,0,0,0,2.70805
56,M,0,0,0,0,2.079442
60,F,0,0,0,0,2.564949
58,M,0,0,0,0,2.639057
48,F,0,0,0,0,2.772589
63,M,0,0,0,0,2.197225
67,M,0,0,0,0,2.197225
53,U,0,0,0,1,2.079442
64,F,0,0,0,0,2.079442
56,M,0,0,0,0,2.564949
65,F,0,0,0,0,1.94591
59,F,0,0,0,0,1.098612
60,F,1,0,0,0,2.079442
79,U,0,0,0,0,2.302585
53,F,0,0,0,0,2.639057
61,F,0,0,0,0,2.484907
44,M,0,0,0,0,1.609438
54,F,0,0,1,0,2.079442
31,F,0,0,0,0,2.397895
46,F,0,0,0,0,2.397895
76,M,0,0,0,0,2.302585
58,F,0,0,0,0,2.079442
57,U,0,0,0,1,2.484907
44,M,1,0,0,0,2.833213
69,F,1,0,0,0,2.484907
66,F,0,0,0,0,1.791759
54,F,1,0,0,0,1.94591
36,F,0,0,0,0,2.079442
64,M,0,1,0,0,2.197225
56,F,0,0,0,0,2.079442
39,F,0,0,0,0,2.079442
61,U,0,0,0,0,2.397895
54,F,0,0,1,0,2.564949
51,M,0,0,0,0,1.94591
74,F,0,0,0,0,2.197225
50,F,0,0,0,0,2.197225
38,F,1,0,0,0,2.564949
54,U,0,0,1,1,2.197225
33,F,0,0,0,0,2.079442
49,F,0,0,0,0,2.079442
74,M,0,0,0,0,2.079442
41,M,0,0,0,0,2.079442
25,F,1,0,0,0,2.484907
63,M,0,0,0,0,1.94591
72,F,0,0,0,0,1.94591
68,F,0,0,0,0,1.791759
73,U,0,0,0,0,2.197225
53,F,1,0,0,0,2.70805
78,M,0,0,0,0,1.791759
48,F,1,0,0,0,2.397895
79,U,0,0,0,1,2.397895
72,U,0,0,0,1,2.70805
54,M,0,0,1,0,2.484907
73,M,0,0,0,0,2.302585
74,M,0,0,0,0,2.079442
77,F,0,0,0,0,2.484907
55,U,0,0,0,1,2.302585
48,F,0,0,0,0,2.197225
33,F,0,0,0,0,1.94591
46,F,0,0,0,0,1.94591
43,U,0,0,0,0,2.079442
65,F,1,0,0,0,2.564949
65,F,0,0,0,0,1.609438
58,F,0,0,0,0,2.079442
54,F,1,0,0,0,2.397895
65,U,0,0,0,0,2.397895
47,M,0,0,0,0,2.079442
46,F,1,0,0,0,2.302585
44,M,0,0,0,0,1.94591
39,F,1,0,0,0,2.397895
73,M,1,0,0,0,2.079442
47,F,0,0,0,0,2.484907
53,F,0,0,0,0,1.94591
74,M,0,0,0,0,2.70805
34,F,0,1,0,0,2.197225
35,F,1,0,0,0,2.197225
46,F,0,0,0,0,1.94591
60,M,0,0,0,0,1.791759
52,F,0,0,0,0,2.564949
41,U,0,0,0,1,2.197225
72,M,0,1,0,0,2.197225
35,F,0,0,0,0,2.302585
54,U,0,0,1,0,2.397895
55,F,1,0,0,0,2.397895
32,F,1,0,0,0,2.197225
36,M,0,0,0,0,2.197225
62,M,1,0,0,0,2.397895
45,F,0,0,0,0,2.564949
43,F,1,0,0,0,2.397895
42,F,0,0,0,0,2.079442
33,U,0,0,0,0,2.079442
54,F,0,0,1,0,2.639057
35,F,1,0,0,0,2.484907
39,F,0,0,0,0,1.94591
34,U,0,0,0,1,1.609438
44,U,0,0,0,0,2.564949
48,F,0,0,0,0,2.397895
75,F,0,0,0,0,1.791759
54,F,1,0,1,0,2.484907
57,U,0,0,0,1,1.609438
58,F,0,0,0,0,2.564949
44,U,0,0,0,0,2.484907
61,M,0,0,0,0,1.791759
47,M,0,0,0,0,2.484907
52,U,0,0,0,1,2.397895
37,U,1,0,0,1,2.079442
45,U,0,0,0,0,1.609438
60,F,0,0,0,0,2.079442
39,U,0,0,0,1,2.197225
37,U,1,0,0,1,2.397895
73,F,0,0,0,0,1.098612
61,M,0,1,0,0,2.197225
60,U,0,0,0,0,2.397895
50,F,0,0,0,0,1.791759
46,U,0,0,0,0,1.94591
56,M,0,0,0,0,2.639057
54,M,0,0,1,0,2.197225
42,M,1,0,0,0,2.197225
55,F,0,0,0,0,2.397895
61,M,0,0,0,0,1.94591
56,M,0,0,0,0,2.302585
55,F,1,0,0,0,2.564949
42,F,0,0,0,0,2.564949
62,F,0,1,0,0,2.197225
61,M,0,0,0,0,1.609438
66,F,0,0,0,0,2.397895
54,F,0,1,0,0,2.197225
47,F,0,0,0,0,2.484907
49,U,0,0,0,1,2.079442
49,M,0,0,0,0,2.197225
77,M,0,0,0,0,2.639057
33,F,1,0,0,0,2.639057
63,F,0,0,0,0,2.079442
32,F,0,0,0,0,2.079442
75,F,0,0,0,0,2.397895
74,F,0,1,0,0,2.197225
33,M,0,0,0,0,2.197225
29,F,1,0,0,0,1.791759
74,M,0,0,0,0,2.079442
54,U,0,0,1,0,2.302585
54,F,0,0,1,0,2.302585
64,F,0,0,0,0,1.609438
73,F,0,0,0,0,1.791759
34,M,0,0,0,0,2.302585
37,M,1,0,0,0,2.197225
71,F,1,0,0,0,2.772589
41,F,1,0,0,0,2.079442
60,M,0,0,0,0,2.197225
69,U,0,0,0,0,2.70805
49,U,0,0,0,1,1.609438
54,U,0,0,1,1,2.197225
53,F,0,0,0,0,2.772589
36,F,0,1,0,0,2.197225
52,M,1,1,0,0,2.197225
60,F,0,0,0,0,2.197225
70,F,0,0,0,0,2.079442
63,M,0,0,0,0,2.079442
42,U,0,0,0,1,2.397895
47,M,0,0,0,0,2.70805
54,F,0,0,0,0,2.70805
59,M,1,0,0,0,1.386294
61,M,0,0,0,0,2.302585
62,M,0,0,0,0,2.197225
33,F,1,0,0,0,2.772589
60,F,0,0,0,0,2.302585
33,F,1,1,0,0,2.197225
67,U,0,0,0,0,2.197225
40,F,0,0,0,0,1.94591
34,F,1,0,0,0,2.70805
36,M,0,0,0,0,1.94591
67,F,0,0,0,0,2.079442
36,M,1,0,0,0,2.639057
45,M,0,0,0,0,2.197225
37,U,0,0,0,0,1.791759
56,F,0,0,0,0,2.397895
50,M,0,0,0,0,2.197225
70,F,0,0,0,0,1.791759
74,M,0,0,0,0,2.079442
61,F,0,0,0,0,1.098612
64,F,0,1,0,0,2.197225
35,M,0,0,0,0,1.609438
41,F,0,0,0,0,2.079442
40,F,0,0,0,0,2.772589
30,F,1,0,0,0,1.386294
41,U,0,0,0,0,2.197225
48,F,0,0,0,0,2.302585
73,U,0,0,0,0,2.197225
62,M,0,0,0,0,2.197225
63,F,0,0,0,0,1.94591
56,F,1,0,0,0,2.944439
66,F,0,0,0,0,2.302585
61,U,0,0,0,1,2.079442
59,F,1,0,0,0,2.564949
49,U,0,0,0,1,2.079442
75,U,1,0,0,1,2.70805
54,F,1,0,1,0,2.079442
30,F,1,0,0,0,2.639057
46,M,0,0,0,0,1.791759
36,F,1,0,0,0,2.302585
56,F,0,0,0,0,1.791759
41,F,0,0,0,0,2.302585
60,U,0,0,0,0,2.397895
63,F,1,0,0,0,2.564949
67,U,0,0,0,1,2.197225
68,M,0,0,0,0,1.609438
35,U,0,0,0,0,2.079442
34,F,0,0,0,0,2.197225
53,U,0,0,0,0,2.197225
50,U,0,0,0,1,2.197225
50,M,0,0,0,0,2.197225
33,F,0,0,0,0,1.791759
34,F,1,0,0,0,1.94591
50,F,0,0,0,0,1.791759
51,F,0,0,0,0,2.302585
38,F,1,0,0,0,2.639057
73,F,0,0,0,0,2.772589
46,M,0,0,0,0,2.397895
39,M,1,0,0,0,2.639057
57,U,0,0,0,1,1.791759
69,M,0,0,0,0,2.197225
54,F,1,0,1,0,1.94591
47,F,0,0,0,0,1.94591
54,U,0,0,1,0,1.791759
54,F,0,0,1,0,2.564949
50,U,0,0,0,0,1.791759
66,M,0,0,0,0,2.079442
60,F,0,0,0,0,2.772589
38,U,0,0,0,0,2.302585
76,F,0,0,0,0,2.772589
54,F,0,0,1,0,1.94591
61,U,0,0,0,1,1.94591
51,M,0,0,0,0,1.791759
48,M,0,0,0,0,2.197225
79,F,0,0,0,0,2.302585
62,F,0,1,0,0,2.197225
36,F,1,0,0,0,2.197225
57,M,0,0,0,0,2.564949
34,F,1,0,0,0,2.197225
59,F,1,0,0,0,2.564949
54,U,1,0,0,1,2.484907
56,F,1,0,0,0,2.484907
71,F,0,0,0,0,1.94591
35,F,0,0,0,0,1.609438
63,F,0,0,0,0,2.484907
72,U,0,0,0,0,2.302585
51,F,0,0,0,0,1.791759
38,F,1,0,0,0,3.044522
43,F,1,0,0,0,2.564949
68,M,0,1,0,0,2.197225
59,F,1,0,0,0,2.639057
55,U,0,0,0,1,2.484907
48,F,0,0,0,0,2.197225
54,F,0,0,1,0,2.197225
55,M,0,0,0,0,2.639057
39,F,1,0,0,0,2.397895
46,U,0,0,0,0,1.609438
39,U,0,0,0,1,2.079442
63,F,0,0,0,0,2.079442
53,M,0,0,0,0,2.564949
70,M,0,0,0,0,2.397895
69,U,0,0,0,1,2.302585
54,F,1,0,1,0,2.484907
78,U,0,0,0,0,2.197225
59,F,0,0,0,0,2.70805
38,F,0,0,0,0,2.302585
52,F,0,0,0,0,1.791759
53,M,0,1,0,0,2.197225
64,M,1,0,0,0,2.484907
71,M,0,0,0,0,1.791759
71,U,0,0,0,1,1.791759
54,M,0,0,1,0,2.302585
60,F,0,0,0,0,2.197225
50,F,1,0,0,0,2.890372
54,U,0,0,1,1,2.484907
77,M,0,0,0,0,2.197225
76,F,0,0,0,0,2.302585
70,F,0,0,0,0,2.302585
49,U,0,0,0,1,2.197225
48,M,1,0,0,0,2.995732
67,F,0,0,0,0,2.302585
38,F,0,0,0,0,2.639057
39,F,1,0,0,0,2.772589
61,F,1,0,0,0,2.197225
66,M,0,0,0,0,2.484907
31,F,1,0,0,0,2.639057
60,F,0,0,0,0,1.609438
65,F,0,0,0,0,1.386294
47,F,1,0,0,0,2.397895
54,U,0,0,1,0,1.94591
38,F,1,0,0,0,3.555348
64,F,0,0,0,0,2.079442
44,F,0,0,0,0,1.791759
58,F,0,0,0,0,2.302585
57,U,0,0,0,1,2.302585
47,M,1,0,0,0,2.397895
57,F,0,0,0,0,2.639057
73,U,0,0,0,0,2.079442
58,U,0,0,0,0,1.609438
75,M,0,0,0,0,1.386294
72,F,1,0,0,0,2.484907
70,M,1,0,0,0,2.302585
36,F,0,0,0,0,1.94591
47,F,0,1,0,0,2.197225
73,M,0,0,0,0,1.386294
26,F,0,0,0,0,2.70805
39,M,0,0,0,0,2.079442
54,F,0,0,1,0,2.197225
61,F,0,0,0,0,2.302585
41,M,1,0,0,0,2.079442
54,U,0,0,1,0,2.197225
49,U,0,0,0,0,1.791759
32,M,0,0,0,0,2.197225
62,U,0,0,0,0,1.94591
44,F,1,0,0,0,2.833213
34,M,1,0,0,0,2.302585
67,M,0,0,0,0,1.94591
72,M,0,0,0,0,2.197225
54,F,0,0,1,0,2.302585
53,M,1,0,0,0,3.178054
75,F,0,0,0,0,2.397895
55,F,0,0,0,0,2.397895
60,M,0,0,0,0,2.302585
54,U,0,0,0,0,2.197225
72,F,0,0,0,0,2.302585
64,F,1,0,0,0,2.639057
35,F,0,0,0,0,2.302585
54,U,0,0,0,1,1.098612
70,F,1,0,0,0,1.94591
54,U,1,0,1,1,1.609438
48,M,0,0,0,0,2.079442
77,F,0,0,0,0,2.484907
54,U,0,0,1,1,2.079442
54,F,0,0,0,0,2.484907
69,U,0,0,0,0,2.197225
44,M,0,0,0,0,2.397895
65,F,1,0,0,0,1.609438
70,M,0,0,0,0,1.94591
68,F,0,0,0,0,2.302585
66,M,0,0,0,0,2.079442
45,U,0,0,0,0,1.94591
41,M,0,0,0,0,2.197225
63,F,1,0,0,0,2.197225
67,U,0,0,0,1,2.197225
63,F,0,0,0,0,2.197225
47,F,0,1,0,0,2.197225
59,F,0,0,0,0,1.791759
64,F,0,0,0,0,2.772589
54,M,1,0,1,0,2.564949
65,F,1,0,0,0,2.302585
76,F,0,0,0,0,1.94591
75,U,0,0,0,1,1.94591
51,F,1,0,0,0,2.70805
66,M,1,0,0,0,2.772589
60,F,0,0,0,0,2.079442
58,M,0,0,0,0,1.609438
66,U,0,0,0,1,2.302585
32,U,0,0,0,1,2.397895
50,U,0,0,0,0,2.639057
61,U,0,0,0,1,1.94591
71,M,0,0,0,0,1.94591
64,M,0,0,0,0,1.94591
54,U,0,0,0,1,2.079442
56,M,0,0,0,0,2.079442
55,F,0,0,0,0,2.079442
60,U,0,0,0,1,2.197225
39,M,1,0,0,0,2.197225
50,F,0,0,0,0,2.079442
70,M,0,0,0,0,1.609438
50,F,0,0,0,0,2.197225
68,M,1,0,0,0,2.197225
40,F,0,0,0,0,2.079442
66,F,0,0,0,0,1.94591
37,F,1,0,0,0,1.94591
57,M,0,0,0,0,2.079442
37,F,1,0,0,0,2.639057
46,F,1,0,0,0,3.218876
45,F,0,1,0,0,2.197225
64,F,0,0,0,0,2.079442
67,F,0,0,0,0,1.791759
49,F,0,0,0,0,2.890372
54,M,0,0,1,0,2.397895
35,F,0,0,0,0,2.639057
58,F,0,0,0,0,1.94591
23,F,0,0,0,0,2.772589
67,M,1,0,0,0,2.397895
49,U,0,0,0,1,2.302585
47,M,1,0,0,0,2.564949
66,F,0,0,0,0,1.791759
72,F,0,0,0,0,2.197225
60,F,0,1,0,0,2.197225
72,U,0,0,0,1,2.079442
54,U,0,0,0,1,2.397895
63,M,0,0,0,0,1.94591
70,M,0,0,0,0,2.197225
59,F,0,0,0,0,2.70805
54,M,0,0,0,0,2.079442
35,F,1,0,0,0,1.94591
31,F,1,0,0,0,2.397895
71,M,0,0,0,0,2.302585
65,F,0,0,0,0,1.94591
66,F,0,0,0,0,2.639057
63,F,0,0,0,0,2.302585
59,M,1,0,0,0,2.302585
69,U,0,0,0,0,2.397895
77,U,0,0,0,0,2.197225
65,F,0,0,0,0,2.397895
48,U,0,0,0,1,2.197225
24,M,1,0,0,0,2.197225
54,F,1,0,1,0,2.995732
64,F,0,0,0,0,1.94591
54,F,0,0,1,0,1.94591
41,M,1,0,0,0,2.639057
72,F,0,0,0,0,2.079442
69,U,0,0,0,0,1.609438
40,F,1,0,0,0,2.639057
54,F,0,0,1,0,2.302585
42,F,1,0,0,0,2.564949
66,F,0,0,0,0,2.484907
41,F,1,0,0,0,1.791759
69,F,0,0,0,0,1.791759
51,F,0,0,0,0,1.609438
37,U,0,0,0,0,2.197225
42,M,0,0,0,0,2.197225
64,M,1,0,0,0,2.302585
50,F,0,0,0,0,2.079442
35,F,1,0,0,0,2.484907
54,F,0,0,0,0,2.397895
77,F,0,0,0,0,2.197225
61,M,0,0,0,0,2.564949
46,U,0,0,0,1,0.693147
64,F,0,1,0,0,2.197225
39,F,1,0,0,0,2.484907
56,F,0,0,0,0,2.564949
50,U,0,0,0,0,1.791759
54,F,0,0,1,0,2.484907
37,F,1,0,0,0,2.944439
65,F,0,0,0,0,2.197225
55,F,0,0,0,0,2.079442
72,M,1,0,0,0,2.70805
52,F,1,1,0,0,2.197225
77,U,0,0,0,1,1.791759
52,F,0,0,0,0,2.197225
58,U,0,0,0,0,2.397895
41,F,1,0,0,0,2.70805
62,F,1,1,0,0,2.197225
63,F,0,0,0,0,2.564949
72,F,0,0,0,0,1.791759
54,M,0,0,1,0,1.94591
41,F,1,0,0,0,2.079442
52,M,0,0,0,0,1.791759
31,F,0,0,0,0,1.791759
40,F,0,0,0,0,2.079442
41,M,0,0,0,0,2.397895
37,F,1,0,0,0,2.484907
62,U,0,0,0,1,2.397895
70,F,0,0,0,0,2.079442
62,F,1,0,0,0,2.397895
37,M,1,0,0,0,2.302585
39,M,1,0,0,0,2.079442
74,U,0,0,0,0,2.079442
59,U,1,0,0,1,2.397895
48,M,0,0,0,0,2.397895
65,M,0,0,0,0,2.70805
65,M,0,0,0,0,2.197225
47,U,0,0,0,1,1.94591
56,F,1,0,0,0,2.079442
65,M,0,0,0,0,1.791759
68,F,1,0,0,0,2.197225
63,F,1,0,0,0,2.302585
40,F,0,0,0,0,2.639057
42,M,0,0,0,0,2.484907
47,F,0,0,0,0,2.197225
54,F,0,0,1,0,2.302585
42,F,1,0,0,0,2.890372
59,U,0,0,0,0,1.791759
54,F,1,0,1,0,2.564949
76,U,0,0,0,0,2.639057
66,F,1,0,0,0,2.302585
52,F,0,0,0,0,2.397895
45,F,0,0,0,0,2.197225
54,F,1,0,1,0,2.397895
62,F,0,0,0,0,2.397895
39,U,0,0,0,0,2.944439
61,F,0,0,0,0,2.079442
59,F,1,0,0,0,2.484907
32,F,1,0,0,0,1.791759
51,M,0,0,0,0,2.564949
33,F,1,0,0,0,2.302585
56,U,0,0,0,0,2.197225
39,M,0,0,0,0,1.386294
56,U,0,0,0,0,1.94591
60,F,0,0,0,0,2.197225
53,U,0,0,0,0,2.079442
69,M,0,0,0,0,2.484907
78,F,0,0,0,0,2.197225
54,M,0,0,1,0,2.197225
78,F,0,0,0,0,2.302585
56,F,0,0,0,0,1.609438
30,F,1,0,0,0,1.791759
47,M,1,0,0,0,1.791759
51,F,0,0,0,0,2.079442
47,U,0,0,0,1,2.197225
50,M,0,0,0,0,2.197225
62,F,0,0,0,0,2.484907
57,F,0,0,0,0,2.302585
50,F,1,0,0,0,2.302585
40,F,0,0,0,0,1.609438
62,F,0,0,0,0,2.079442
51,M,0,0,0,0,2.484907
56,F,0,0,0,0,1.791759
64,F,0,0,0,0,2.197225
40,F,1,0,0,0,2.70805
63,M,0,0,0,0,2.079442
54,F,0,0,1,0,2.484907
65,F,0,0,0,0,2.302585
54,U,0,0,1,0,1.791759
72,M,0,0,0,0,2.079442
58,M,1,0,0,0,2.944439
