ID,DemAffl,DemAge,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,PromClass_Dummy_Platinum,PromClass_Dummy_Gold,PromClass_Dummy_Silver,DemAffl_M,DemAge_M,PromTime_M,DemClusterGroup_M,DemGender_M,DemReg_M,DemTVReg_M,promSpend_Log,promTime_Log,DemAffl_Log
27868478,15,60,C,F,Midlands,Midlands,Gold,15250,4,0,0,1,0,0,0,0,0,0,0,0,9.6324003537,1.6094379124,2.7725887222
27868745,11,62,D,F,North,N West,Silver,50,10,1,0,0,1,0,0,0,0,0,0,0,3.9318256327,2.3978952728,2.4849066498
27868915,10,41,F,F,North,Yorkshire,Tin,0.01,11,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.4849066498,2.3978952728
27870154,12,48,E,F,North,Yorkshire,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.302585093,2.5649493575
27870715,7,52,B,F,Midlands,East,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.0986122887,2.0794415417
27872742,8,65,F,F,South East,S & S East,Silver,3000,4,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.6094379124,2.1972245773
27874559,5,58,A,F,South East,London,Silver,2500,5,0,0,0,1,0,0,0,0,0,0,0,7.8244459309,1.7917594692,1.7917594692
27879488,7,41,C,F,Midlands,Wales & West,Tin,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,0.6931471806,2.0794415417
27880869,6,54,C,F,South East,London,Silver,3000,5,0,0,0,1,0,1,0,0,0,0,0,8.0067008454,1.7917594692,1.9459101491
27882438,9,71,B,M,Scottish,N Scot,Gold,10600,4,0,0,1,0,0,0,0,0,0,0,0,9.2687036153,1.6094379124,2.302585093
27882829,11,27,D,F,South East,London,Silver,600,1,1,0,0,1,0,0,0,0,0,0,0,6.3985949345,0.6931471806,2.4849066498
27885569,7,36,B,U,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,1,0,0,8.699681401,0.6931471806,2.0794415417
27888800,6,67,A,F,South East,London,Gold,6000,4,1,0,1,0,0,0,0,0,0,0,0,8.699681401,1.6094379124,1.9459101491
27896528,12,61,D,F,North,Yorkshire,Tin,0.01,11,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.4849066498,2.5649493575
27897648,6,69,B,F,North,N West,Silver,2190.24,24,0,0,0,1,0,0,0,0,0,0,0,7.6922228726,3.2188758249,1.9459101491
27898326,14,54,E,F,North,Yorkshire,Silver,720,1,1,0,0,1,0,1,0,0,0,0,0,6.5806391373,0.6931471806,2.7080502011
27900126,8,70,F,F,Midlands,Midlands,Silver,2000,1,0,0,0,1,1,0,0,0,0,0,0,7.6014023346,0.6931471806,2.1972245773
27902528,11,65,C,U,South East,London,Gold,6020,9,0,0,1,0,0,0,0,0,1,0,0,8.7030086375,2.302585093,2.4849066498
27903540,6,44,D,U,Midlands,Midlands,Silver,35,1,0,0,0,1,0,0,0,0,0,0,0,3.5835189385,0.6931471806,1.9459101491
27904563,8,54,C,F,Midlands,Wales & West,Gold,6000,4,0,0,1,0,0,1,0,0,0,0,0,8.699681401,1.6094379124,2.1972245773
27906256,8,63,C,F,South East,London,Silver,2500,5,0,0,0,1,1,0,0,0,0,0,0,7.8244459309,1.7917594692,2.1972245773
27907643,5,42,A,F,South East,London,Tin,0.01,7,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.0794415417,1.7917594692
27908968,5,50,D,F,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.7917594692
27910350,4,38,C,U,South East,London,Silver,100,1,0,0,0,1,0,0,0,0,1,0,0,4.6151205168,0.6931471806,1.6094379124
27913619,7,53,B,F,South East,London,Silver,5000,5,0,0,0,1,0,0,0,0,0,0,0,8.5173931714,1.7917594692,2.0794415417
27913708,10,45,C,U,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,2.1972245773,2.3978952728
27918394,8,37,F,F,North,N West,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.1972245773
27920291,4,47,F,F,South East,London,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.6094379124
27926087,13,51,D,F,South East,S & S East,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.6390573296
27928314,5,79,C,F,North,N West,Silver,1000,12,0,0,0,1,0,0,0,0,0,0,0,6.9087547793,2.5649493575,1.7917594692
27934764,11,54,E,M,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.4849066498
27942651,4,51,A,U,North,N East,Gold,13800,8,0,0,1,0,0,0,0,0,0,0,0,9.5324963323,2.1972245773,1.6094379124
27943615,12,34,C,U,Unknown,Unknown,Tin,0.01,4,0,0,0,0,0,0,0,0,1,1,1,0.0099503309,1.6094379124,2.5649493575
27945235,6,63,C,F,Midlands,Wales & West,Gold,6053.35,6,0,0,1,0,0,0,0,0,0,0,0,8.7085323009,1.9459101491,1.9459101491
27946207,5,46,A,M,South East,London,Gold,9000,8,0,0,1,0,0,0,0,0,0,0,0,9.1050909613,2.1972245773,1.7917594692
28113969,10,66,B,F,Midlands,Midlands,Silver,2500.01,33,0,0,0,1,0,0,0,0,0,0,0,7.8244499293,3.5263605246,2.3978952728
28114973,5,37,F,M,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.7917594692
28115732,4,54,B,M,South East,London,Gold,6000,1,0,0,1,0,0,1,0,0,0,0,0,8.699681401,0.6931471806,1.6094379124
28116666,7,46,E,U,South East,London,Gold,7000,3,0,0,1,0,0,0,0,0,1,0,0,8.853808275,1.3862943611,2.0794415417
28118189,8,58,C,M,Midlands,Wales & West,Silver,3500,2,0,0,0,1,0,0,0,0,0,0,0,8.160803921,1.0986122887,2.1972245773
28123387,9,76,F,M,South East,S & S East,Silver,4884.25,8,0,0,0,1,0,0,0,0,0,0,0,8.4939757402,2.1972245773,2.302585093
28125533,9,49,E,F,North,Yorkshire,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.302585093
28127161,12,32,D,U,Unknown,Unknown,Tin,0.01,5,0,0,0,0,0,0,0,0,1,1,1,0.0099503309,1.7917594692,2.5649493575
28128524,13,71,D,M,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.6390573296
28142241,17,31,F,F,Midlands,Midlands,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.8903717579
28142691,5,58,C,U,South East,London,Gold,6105.32,7,0,0,1,0,0,0,0,0,0,0,0,8.7170795794,2.0794415417,1.7917594692
28143620,6,68,B,M,South East,S & S East,Silver,2000,1,0,0,0,1,0,0,0,0,0,0,0,7.6014023346,0.6931471806,1.9459101491
28144562,3,54,F,U,Midlands,East,Platinum,49300,13,0,1,0,0,0,0,0,0,0,0,0,10.805699644,2.6390573296,1.3862943611
28145585,14,55,C,F,Midlands,Midlands,Gold,6061.26,29,1,0,1,0,0,0,0,0,0,0,0,8.7098379468,3.4011973817,2.7080502011
28148118,13,59,C,F,South East,London,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.0986122887,2.6390573296
28153243,14,40,F,F,South East,London,Silver,3500,6,1,0,0,1,0,0,0,0,0,0,0,8.160803921,1.9459101491,2.7080502011
28155076,8,71,B,M,South East,S & S East,Gold,5884.25,21,0,0,1,0,0,0,0,0,0,0,0,8.6802044997,3.0910424534,2.1972245773
28157680,3,57,B,F,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.3862943611
28159098,10,67,C,F,Midlands,East,Gold,7600,8,0,0,1,0,0,0,0,0,0,0,0,8.9360350966,2.1972245773,2.3978952728
28164717,3,65,B,M,Unknown,Unknown,Gold,6000,1,0,0,1,0,0,0,0,0,0,1,1,8.699681401,0.6931471806,1.3862943611
28171896,5,59,F,F,North,Yorkshire,Gold,12000,8,0,0,1,0,0,0,0,0,0,0,0,9.3927452586,2.1972245773,1.7917594692
28174151,10,41,C,F,South East,London,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.3978952728
28184513,10,37,D,M,North,Yorkshire,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.3978952728
28184726,11,40,D,F,Unknown,Unknown,Silver,750,8,1,0,0,1,0,0,0,0,0,1,1,6.6214056518,2.1972245773,2.4849066498
28187598,8,46,C,F,Midlands,Midlands,Silver,500,8,0,0,0,1,1,0,0,0,0,0,0,6.2166061011,2.1972245773,2.1972245773
28188373,12,61,F,M,Midlands,Midlands,Silver,3000,3,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.3862943611,2.5649493575
28189450,8,54,E,M,Midlands,Wales & West,Tin,0.01,4,0,0,0,0,0,1,0,0,0,0,0,0.0099503309,1.6094379124,2.1972245773
28192699,6,43,C,F,South East,London,Gold,8000,1,1,0,1,0,0,0,0,0,0,0,0,8.9873218129,0.6931471806,1.9459101491
28193598,13,29,F,F,North,N West,Silver,222.12,2,1,0,0,1,0,0,0,0,0,0,0,5.4077097433,1.0986122887,2.6390573296
28196066,6,60,B,U,Midlands,Midlands,Silver,3000,8,1,0,0,1,0,0,0,0,0,0,0,8.0067008454,2.1972245773,1.9459101491
28196511,9,43,F,F,Midlands,East,Silver,900.01,9,1,0,0,1,0,0,0,0,0,0,0,6.8035163563,2.302585093,2.302585093
28199804,5,35,D,F,North,Yorkshire,Silver,3000,3,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.3862943611,1.7917594692
28200500,6,47,D,U,Midlands,Wales & West,Tin,0.01,8,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,2.1972245773,1.9459101491
28202074,8,74,D,U,South East,S & S East,Gold,11000,6,0,0,1,0,0,0,0,0,1,0,0,9.3057414567,1.9459101491,2.1972245773
28203267,9,31,F,F,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.302585093
28203909,12,31,F,F,Midlands,Midlands,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.5649493575
28204549,7,37,F,F,Midlands,Midlands,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.0794415417
28209486,9,54,D,M,Midlands,East,Tin,0.01,11,0,0,0,0,0,1,0,0,0,0,0,0.0099503309,2.4849066498,2.302585093
28213602,6,67,F,F,Scottish,N Scot,Platinum,28173.34,11,0,1,0,0,0,0,0,0,0,0,0,10.246166914,2.4849066498,1.9459101491
28214501,9,63,B,F,Midlands,Wales & West,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.302585093,2.302585093
28216628,8,54,E,U,North,N West,Silver,50.01,5,0,0,0,1,1,1,0,0,0,0,0,3.9320216919,1.7917594692,2.1972245773
28219430,6,64,B,F,Midlands,Midlands,Silver,2000,5,0,0,0,1,0,0,0,0,0,0,0,7.6014023346,1.7917594692,1.9459101491
28222881,8,74,D,F,Midlands,Midlands,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.1972245773
28223969,11,54,E,M,Midlands,Midlands,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.0794415417,2.4849066498
28228162,11,54,A,M,South East,London,Platinum,20552.55,3,0,1,0,0,0,1,0,0,0,0,0,9.9307889544,1.3862943611,2.4849066498
28231171,8,68,E,U,South West,S West,Silver,4757.13,3,0,0,0,1,0,0,0,0,1,0,0,8.4676100129,1.3862943611,2.1972245773
28231260,8,57,C,U,North,N East,Platinum,32616.19,8,0,1,0,0,0,0,0,0,1,0,0,10.392594729,2.1972245773,2.1972245773
28234987,11,54,C,M,Midlands,Wales & West,Platinum,25000,4,0,1,0,0,0,1,0,0,0,0,0,10.126671103,1.6094379124,2.4849066498
28235274,9,54,D,F,Scottish,C Scotland,Silver,1500,9,0,0,0,1,0,1,0,0,0,0,0,7.3138868316,2.302585093,2.302585093
28235940,13,76,A,F,North,N West,Gold,11400,8,0,0,1,0,0,0,0,0,0,0,0,9.3414563498,2.1972245773,2.6390573296
28236521,10,49,F,M,North,N West,Silver,0.02,5,0,0,0,1,0,0,0,0,0,0,0,0.0198026273,1.7917594692,2.3978952728
28236807,12,44,D,M,North,N West,Silver,510,13,0,0,0,1,0,0,0,0,0,0,0,6.2363695902,2.6390573296,2.5649493575
28238931,14,45,E,F,Midlands,East,Silver,5000,4,1,0,0,1,0,0,0,0,0,0,0,8.5173931714,1.6094379124,2.7080502011
28239776,11,56,C,F,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.4849066498
28240553,5,33,F,F,South East,S & S East,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,1.7917594692
28245164,10,47,D,M,North,Yorkshire,Tin,0.01,9,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.302585093,2.3978952728
28246454,10,41,F,U,South East,London,Silver,2000,4,1,0,0,1,0,0,0,0,1,0,0,7.6014023346,1.6094379124,2.3978952728
28249380,9,55,A,F,South East,London,Silver,4000,6,0,0,0,1,0,0,0,0,0,0,0,8.2942996089,1.9459101491,2.302585093
28254694,15,75,B,M,South East,S & S East,Gold,12000,5,1,0,1,0,0,0,0,0,0,0,0,9.3927452586,1.7917594692,2.7725887222
28255410,8,46,E,F,South East,S & S East,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.1972245773
28256549,7,58,A,F,South East,London,Gold,6000,6,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.9459101491,2.0794415417
28259459,8,45,F,M,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.1972245773
28264371,7,51,D,M,Midlands,Midlands,Gold,6053.36,8,0,0,1,0,0,0,0,0,0,0,0,8.7085339526,2.1972245773,2.0794415417
28266013,5,68,D,U,South West,S West,Silver,978.4,29,0,0,0,1,0,0,0,0,1,0,0,6.8869401393,3.4011973817,1.7917594692
28266137,10,54,F,F,North,Yorkshire,Tin,0.01,4,0,0,0,0,0,1,0,0,0,0,0,0.0099503309,1.6094379124,2.3978952728
28267508,10,71,B,M,South East,London,Gold,6000,5,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.7917594692,2.3978952728
28267958,5,44,A,F,Midlands,East,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.302585093,1.7917594692
28268199,10,69,C,U,South East,London,Gold,6000,5,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.7917594692,2.3978952728
28270797,13,38,F,F,South East,London,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.6390573296
28271432,13,59,U,F,Midlands,Ulster,Silver,3000,4,1,0,0,1,0,0,0,1,0,0,0,8.0067008454,1.6094379124,2.6390573296
28272722,17,49,F,F,North,N West,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.8903717579
28273753,9,35,C,F,North,Yorkshire,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.302585093
28274245,9,73,C,U,South East,London,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.0986122887,2.302585093
28274555,8,50,F,F,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.1972245773
28279727,7,74,F,F,Midlands,Midlands,Gold,12000,8,0,0,1,0,0,0,0,0,0,0,0,9.3927452586,2.1972245773,2.0794415417
28280156,9,53,A,F,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.302585093
28281268,9,61,C,U,Midlands,Midlands,Silver,0.02,5,0,0,0,1,0,0,0,0,1,0,0,0.0198026273,1.7917594692,2.302585093
28285425,9,58,D,F,South West,S West,Silver,3000,5,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.7917594692,2.302585093
28288548,8,63,D,F,North,Yorkshire,Platinum,20627.8,3,0,1,0,0,1,0,0,0,0,0,0,9.9344434367,1.3862943611,2.1972245773
28295447,10,63,U,M,South East,London,Silver,1000,6,0,0,0,1,0,0,0,1,0,0,0,6.9087547793,1.9459101491,2.3978952728
28296796,2,64,B,U,North,N West,Silver,1000,5,0,0,0,1,0,0,0,0,0,0,0,6.9087547793,1.7917594692,1.0986122887
28297806,11,47,C,F,Scottish,C Scotland,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.4849066498
28298608,7,32,U,F,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,1,0,0,0,0.0099503309,1.7917594692,2.0794415417
28299639,8,52,E,F,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.1972245773
28300009,6,72,D,F,South East,S & S East,Gold,12000,2,0,0,1,0,0,0,0,0,0,0,0,9.3927452586,1.0986122887,1.9459101491
28300297,5,64,A,F,South East,London,Gold,6000,2,1,0,1,0,0,0,0,0,0,0,0,8.699681401,1.0986122887,1.7917594692
28300726,7,30,F,F,Midlands,Midlands,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.0794415417
28301285,10,67,A,M,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,8.699681401,0.6931471806,2.3978952728
28302079,3,74,C,U,North,N East,Silver,3000,9,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,2.302585093,1.3862943611
28303180,14,54,F,F,Scottish,N Scot,Silver,2000,5,1,0,0,1,0,1,0,0,0,0,0,7.6014023346,1.7917594692,2.7080502011
28303261,8,37,F,F,South East,London,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.1972245773
28305000,12,52,D,F,North,Yorkshire,Silver,3000,2,1,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.0986122887,2.5649493575
28307607,10,59,E,U,Midlands,East,Silver,4750,7,0,0,0,1,0,0,0,0,0,0,0,8.4661104012,2.0794415417,2.3978952728
28308050,8,63,B,F,South East,London,Silver,2500,5,0,0,0,1,0,0,0,0,0,0,0,7.8244459309,1.7917594692,2.1972245773
28308611,13,64,D,F,South East,London,Silver,4017.56,7,1,0,0,1,0,0,0,0,0,0,0,8.2986789085,2.0794415417,2.6390573296
28309251,5,46,F,F,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,1.7917594692
28309677,10,57,E,U,North,Yorkshire,Tin,0.01,11,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.4849066498,2.3978952728
28309820,12,43,F,F,North,N West,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.5649493575
28310047,14,54,A,U,North,N West,Gold,5263.99,11,0,0,1,0,0,0,0,0,1,0,0,8.5688345252,2.4849066498,2.7080502011
28310136,6,49,B,F,North,Yorkshire,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.302585093,1.9459101491
28310691,7,61,C,F,Midlands,Midlands,Silver,3000,3,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.3862943611,2.0794415417
28312449,6,52,U,F,Midlands,Ulster,Gold,6000,2,0,0,1,0,0,0,0,1,0,0,0,8.699681401,1.0986122887,1.9459101491
28314689,6,64,D,F,North,N East,Gold,16053.37,18,0,0,1,0,0,0,0,0,0,0,0,9.6837363656,2.9444389792,1.9459101491
28316258,9,56,D,M,North,N East,Silver,2500,12,0,0,0,1,0,0,0,0,0,0,0,7.8244459309,2.5649493575,2.302585093
28316614,17,39,D,U,North,N West,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.8903717579
28324501,6,42,F,F,South East,S & S East,Silver,100,5,0,0,0,1,0,0,0,0,0,0,0,4.6151205168,1.7917594692,1.9459101491
28328000,7,55,B,F,South East,London,Silver,2000,19,0,0,0,1,0,0,0,0,0,0,0,7.6014023346,2.9957322736,2.0794415417
28329635,8,44,B,F,Midlands,East,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.1972245773
28333993,6,47,D,F,South East,London,Tin,0.01,5,1,0,0,0,0,0,1,0,0,0,0,0.0099503309,1.7917594692,1.9459101491
28337492,10,51,C,F,North,Yorkshire,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.0794415417,2.3978952728
28337786,2,74,F,M,Scottish,C Scotland,Platinum,20711.87,3,0,1,0,0,0,0,0,0,0,0,0,9.9385105252,1.3862943611,1.0986122887
28339266,5,66,U,F,South West,S West,Silver,728,13,0,0,0,1,0,0,0,1,0,0,0,6.591673732,2.6390573296,1.7917594692
28339681,8,54,C,F,Scottish,C Scotland,Silver,1392.21,18,0,0,0,1,0,1,0,0,0,0,0,7.2393657162,2.9444389792,2.1972245773
28341066,7,48,F,U,North,Yorkshire,Silver,3053.82,5,0,0,0,1,0,0,0,0,1,0,0,8.0244759501,1.7917594692,2.0794415417
28341473,10,52,D,F,Midlands,Midlands,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.3978952728
28345959,7,78,C,M,North,N West,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.0794415417,2.0794415417
28346254,5,57,C,U,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.7917594692
28347285,6,69,B,F,North,N West,Silver,3000,21,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,3.0910424534,1.9459101491
28350154,7,61,C,M,North,N West,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.0794415417,2.0794415417
28351207,6,63,C,U,Midlands,Midlands,Gold,5425.13,4,0,0,1,0,0,0,0,0,1,0,0,8.5989814516,1.6094379124,1.9459101491
28352599,8,62,F,M,South East,S & S East,Silver,4000,5,0,0,0,1,0,0,0,0,0,0,0,8.2942996089,1.7917594692,2.1972245773
28353404,8,62,C,M,South East,London,Tin,0.01,9,0,0,0,0,1,0,0,0,0,0,0,0.0099503309,2.302585093,2.1972245773
28360176,6,69,E,F,South East,London,Silver,3000,3,1,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.3862943611,1.9459101491
28361997,5,50,B,U,North,N East,Tin,0.01,16,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,2.8332133441,1.7917594692
28362233,10,67,D,F,South East,S & S East,Silver,1500,11,0,0,0,1,0,0,0,0,0,0,0,7.3138868316,2.4849066498,2.3978952728
28363884,12,53,B,F,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.5649493575
28370015,5,57,U,M,Midlands,Ulster,Tin,0.01,5,0,0,0,0,0,0,0,1,0,0,0,0.0099503309,1.7917594692,1.7917594692
28374800,10,40,C,F,South East,London,Silver,1420,4,1,0,0,1,0,0,0,0,0,0,0,7.2591161281,1.6094379124,2.3978952728
28374975,5,59,F,U,South East,London,Silver,2000,1,0,0,0,1,0,0,0,0,1,0,0,7.6014023346,0.6931471806,1.7917594692
28377621,7,64,B,M,South West,S West,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.0794415417
28380207,11,54,D,F,Midlands,Wales & West,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.302585093,2.4849066498
28380878,8,57,D,F,North,Yorkshire,Silver,3000,2,1,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.0986122887,2.1972245773
28381548,11,72,C,M,Scottish,N Scot,Platinum,29175.56,16,0,1,0,0,0,0,0,0,0,0,0,10.281120926,2.8332133441,2.4849066498
28382749,8,48,A,F,South East,S & S East,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,8.699681401,0.6931471806,2.1972245773
28384873,5,41,A,U,South East,London,Silver,3000,7,0,0,0,1,0,0,0,0,1,0,0,8.0067008454,2.0794415417,1.7917594692
28387031,5,41,F,F,Midlands,Midlands,Tin,0.01,10,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.3978952728,1.7917594692
28389042,8,50,C,M,North,N West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.1972245773
28394836,9,56,B,F,Midlands,Wales & West,Gold,9500,8,1,0,1,0,0,0,0,0,0,0,0,9.1591523352,2.1972245773,2.302585093
28395204,11,52,D,U,South East,London,Silver,1200.01,5,0,0,0,1,0,0,0,0,0,0,0,7.0909181484,1.7917594692,2.4849066498
28398599,10,65,F,U,South East,S & S East,Silver,35,1,0,0,0,1,0,0,0,0,1,0,0,3.5835189385,0.6931471806,2.3978952728
28398769,4,58,C,M,South East,London,Silver,1000,12,0,0,0,1,0,0,0,0,0,0,0,6.9087547793,2.5649493575,1.6094379124
28402383,6,52,C,M,Scottish,Border,Silver,2000,1,1,0,0,1,0,0,0,0,0,0,0,7.6014023346,0.6931471806,1.9459101491
28402723,13,56,D,F,South East,London,Silver,4000,5,0,0,0,1,0,0,0,0,0,0,0,8.2942996089,1.7917594692,2.6390573296
28403371,10,53,D,F,North,N East,Silver,2600,1,0,0,0,1,0,0,0,0,0,0,0,7.8636512654,0.6931471806,2.3978952728
28403932,8,73,U,F,South East,S & S East,Gold,6000,5,0,0,1,0,0,0,1,1,0,0,0,8.699681401,1.7917594692,2.1972245773
28408098,8,58,C,F,South East,London,Gold,6000,2,0,0,1,0,1,0,0,0,0,0,0,8.699681401,1.0986122887,2.1972245773
28410971,15,69,C,F,Midlands,Midlands,Gold,12053.35,7,0,0,1,0,0,0,0,0,0,0,0,9.3971808696,2.0794415417,2.7725887222
28414152,8,51,B,F,South West,S West,Silver,900,9,0,0,0,1,0,0,0,0,0,0,0,6.8035052576,2.302585093,2.1972245773
28415736,14,37,D,F,South East,London,Silver,3000,7,1,0,0,1,0,0,0,0,0,0,0,8.0067008454,2.0794415417,2.7080502011
28418972,2,56,A,U,South East,London,Tin,0.01,9,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,2.302585093,1.0986122887
28422686,9,54,F,F,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,1,0,0,0,0,0,0.0099503309,1.7917594692,2.302585093
28432444,9,45,C,M,North,N West,Silver,4000,6,0,0,0,1,0,0,0,0,0,0,0,8.2942996089,1.9459101491,2.302585093
28433378,8,43,B,F,Midlands,Midlands,Gold,6000,2,1,0,1,0,0,0,0,0,0,0,0,8.699681401,1.0986122887,2.1972245773
28433718,10,44,A,F,Midlands,Wales & West,Gold,12000,8,1,0,1,0,0,0,0,0,0,0,0,9.3927452586,2.1972245773,2.3978952728
28437667,11,62,F,M,South East,London,Silver,50,11,0,0,0,1,0,0,0,0,0,0,0,3.9318256327,2.4849066498,2.4849066498
28437705,9,47,F,M,Midlands,East,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,8.699681401,0.6931471806,2.302585093
28438329,9,54,C,F,North,N West,Tin,0.01,5,1,0,0,0,0,1,0,0,0,0,0,0.0099503309,1.7917594692,2.302585093
